"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"Congressional District 12 (115th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","708,060","664,330","526,533","73,836","1,112","38,592","105","1,318","22,834","584","22,250","43,730","30,587","690","631","22","0","9,404","2,396","763","1,633"
"Congressional District 13 (115th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","674,157","617,605","227,810","361,138","2,247","10,694","47","1,208","14,461","252","14,209","56,552","31,740","1,821","1,022","0","87","18,779","3,103","1,191","1,912"
"Congressional District 14 (115th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","696,235","668,182","218,237","392,027","1,189","35,346","30","919","20,434","844","19,590","28,053","18,399","1,491","760","148","0","5,323","1,932","647","1,285"
"Congressional District 1 (115th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","675,755","633,201","579,982","20,651","1,689","18,558","118","196","12,007","353","11,654","42,554","27,886","868","401","126","15","11,000","2,258","1,675","583"
"Congressional District 2 (115th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,074","660,326","568,031","35,798","2,461","34,383","303","1,005","18,345","681","17,664","44,748","23,453","191","161","72","241","16,439","4,191","2,340","1,851"
"Congressional District 3 (115th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,299","687,554","556,716","58,773","1,571","50,717","87","1,388","18,302","1,229","17,073","26,745","16,299","192","995","36","0","6,410","2,813","1,743","1,070"
"Congressional District 4 (115th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,075","665,413","473,872","75,413","2,606","93,148","141","1,066","19,167","769","18,398","48,662","30,161","617","1,644","231","0","11,591","4,418","1,392","3,026"
"Congressional District 5 (115th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,389","649,981","449,153","119,676","6,847","48,362","294","885","24,764","1,050","23,714","71,408","22,181","1,504","1,797","285","0","41,071","4,570","2,471","2,099"
"Congressional District 6 (115th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,009","694,002","630,340","28,198","2,985","16,484","102","689","15,204","142","15,062","22,007","11,490","359","73","70","0","7,607","2,408","1,326","1,082"
"Congressional District 7 (115th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","662,695","634,193","585,840","11,404","19,262","5,319","431","445","11,492","153","11,339","28,502","16,238","152","1,099","0","15","9,077","1,921","1,163","758"
"Congressional District 8 (115th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","667,310","655,270","611,122","7,036","16,253","5,257","177","235","15,190","28","15,162","12,040","7,701","298","959","146","120","1,629","1,187","698","489"
"Congressional District 1 (115th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,896","740,161","510,493","209,251","1,078","5,673","0","1,560","12,106","207","11,899","24,735","11,091","530","23","0","0","11,737","1,354","707","647"
"Congressional District 2 (115th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,238","689,218","208,834","470,765","2,035","3,070","18","139","4,357","114","4,243","12,020","4,949","1,791","0","92","0","4,138","1,050","575","475"
"Congressional District 3 (115th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","",""
"Congressional District 4 (115th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,719","736,147","526,142","183,873","1,712","10,863","1,038","1,140","11,379","164","11,215","32,572","22,756","1,284","369","135","0","5,043","2,985","1,410","1,575"
"Congressional District 1 (115th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","729,026","702,582","295,403","359,091","1,823","25,237","178","2,684","18,166","671","17,495","26,444","16,483","1,379","641","73","0","6,226","1,642","1,004","638"
"Congressional District 2 (115th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,043","741,481","658,912","30,389","594","33,577","0","2,747","15,262","472","14,790","22,562","15,873","78","0","109","39","3,584","2,879","685","2,194"
"Congressional District 3 (115th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","792,954","776,242","720,430","26,544","1,529","9,338","0","551","17,850","371","17,479","16,712","12,988","130","78","306","80","1,873","1,257","617","640"
"Congressional District 4 (115th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,533","739,352","666,259","34,096","4,025","11,398","2,068","1,061","20,445","443","20,002","30,181","20,076","404","844","179","40","6,948","1,690","617","1,073"
"Congressional District 5 (115th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","770,628","699,753","492,029","164,779","2,206","14,317","2,321","2,907","21,194","207","20,987","70,875","33,383","901","337","311","0","32,955","2,988","1,787","1,201"
"Congressional District 6 (115th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,740","741,814","672,267","32,280","2,175","13,460","1,872","709","19,051","114","18,937","31,926","17,651","584","1,657","254","80","7,179","4,521","2,656","1,865"
"Congressional District 7 (115th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","777,380","736,476","682,154","14,007","6,743","9,873","2,090","261","21,348","635","20,713","40,904","30,154","426","375","59","0","8,036","1,854","143","1,711"
"Congressional District 8 (115th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","736,228","720,029","667,367","33,084","2,237","6,027","164","747","10,403","473","9,930","16,199","12,168","208","303","0","24","2,769","727","189","538"
"Congressional District (at Large) (115th Congress), Montana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,050,493","1,011,560","906,221","4,380","62,126","7,182","1,150","589","29,912","883","29,029","38,933","24,327","255","2,782","184","0","7,199","4,186","1,686","2,500"
"Congressional District 1 (115th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","648,060","587,922","529,839","17,648","6,398","17,988","625","731","14,693","164","14,529","60,138","43,278","449","848","153","0","12,371","3,039","1,366","1,673"
"Congressional District 2 (115th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","668,800","591,501","482,223","62,402","2,276","24,979","324","395","18,902","175","18,727","77,299","63,007","1,356","467","58","68","9,695","2,648","1,157","1,491"
"Congressional District 3 (115th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","603,216","530,736","505,572","7,097","4,149","3,870","181","536","9,331","171","9,160","72,480","53,173","0","1,481","70","46","15,095","2,615","1,739","876"
"Congressional District 1 (115th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,730","386,892","206,938","83,149","5,559","59,726","6,173","2,250","23,097","877","22,220","333,838","140,197","2,743","4,310","1,105","205","174,209","11,069","7,290","3,779"
"Congressional District 2 (115th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,704","554,891","473,939","13,269","15,532","27,918","3,537","3,145","17,551","463","17,088","165,813","106,501","631","3,308","1,045","269","42,337","11,722","4,662","7,060"
"Congressional District 3 (115th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","803,545","668,391","451,201","60,031","772","115,704","6,089","4,057","30,537","479","30,058","135,154","84,853","2,509","636","2,299","323","33,994","10,540","4,612","5,928"
"Congressional District 4 (115th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,060","523,202","330,223","109,023","6,128","46,486","3,453","2,008","25,881","241","25,640","229,858","143,007","3,195","1,665","742","712","71,731","8,806","3,701","5,105"
"Congressional District 1 (115th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","673,194","649,930","611,675","9,334","514","16,289","110","267","11,741","268","11,473","23,264","17,996","1,702","103","0","223","1,590","1,650","607","1,043"
"Congressional District 2 (115th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","669,601","642,472","601,115","8,689","986","19,313","227","476","11,666","445","11,221","27,129","18,965","2,684","182","61","0","2,185","3,052","689","2,363"
"Congressional District 1 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","729,675","627,033","450,691","117,731","558","40,011","375","1,980","15,687","353","15,334","102,642","50,954","5,438","961","34","247","38,257","6,751","4,456","2,295"
"Congressional District 2 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,380","595,852","463,327","87,304","2,372","28,599","125","859","13,266","863","12,403","117,528","74,002","3,226","1,565","73","315","32,095","6,252","2,852","3,400"
"Congressional District 3 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,035","683,689","556,334","81,278","231","26,097","173","1,623","17,953","457","17,496","62,346","40,875","5,990","177","139","131","11,806","3,228","1,432","1,796"
"Congressional District 4 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","756,825","674,870","578,434","48,562","202","35,431","112","898","11,231","941","10,290","81,955","56,477","1,408","483","351","0","18,707","4,529","1,515","3,014"
"Congressional District 5 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,385","632,610","499,398","34,354","700","87,475","83","1,515","9,085","580","8,505","113,775","90,809","4,743","258","387","169","12,370","5,039","2,167","2,872"
"Congressional District 6 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,483","575,530","342,479","68,233","1,572","148,481","78","2,899","11,788","1,984","9,804","166,953","119,642","8,322","136","570","0","30,764","7,519","5,052","2,467"
"Congressional District 7 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","754,222","663,687","531,759","35,757","291","80,664","9","3,090","12,117","381","11,736","90,535","65,608","1,884","448","663","110","16,945","4,877","2,224","2,653"
"Congressional District 8 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","777,484","353,801","200,694","60,349","765","70,071","0","9,105","12,817","2,853","9,964","423,683","244,647","12,472","1,357","672","285","147,833","16,417","7,359","9,058"
"Congressional District 9 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,504","477,536","293,480","70,469","657","100,903","492","2,246","9,289","1,020","8,269","291,968","188,320","3,268","448","656","0","87,556","11,720","4,059","7,661"
"Congressional District 10 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,893","616,810","141,793","394,554","662","59,325","74","9,430","10,972","2,128","8,844","165,083","75,891","9,887","1,448","402","217","69,801","7,437","4,346","3,091"
"Congressional District 11 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","729,569","646,210","529,783","24,008","559","78,023","355","1,627","11,855","590","11,265","83,359","67,280","2,678","951","137","0","9,623","2,690","1,155","1,535"
"Congressional District 12 (115th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,189","617,583","351,307","125,722","505","126,984","43","1,435","11,587","748","10,839","140,606","98,254","9,935","537","113","378","25,907","5,482","3,336","2,146"
"Congressional District 1 (115th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","696,688","348,912","277,987","16,400","25,660","14,745","167","805","13,148","664","12,484","347,776","268,001","2,713","5,112","574","317","59,313","11,746","6,666","5,080"
"Congressional District 2 (115th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","694,692","310,415","250,711","12,326","31,639","3,865","269","738","10,867","466","10,401","384,277","330,930","2,572","4,221","1,103","159","37,622","7,670","3,654","4,016"
"Congressional District 3 (115th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","696,690","410,399","251,990","9,296","125,692","8,904","610","1,182","12,725","435","12,290","286,291","202,401","1,124","7,563","236","162","61,396","13,409","6,922","6,487"
"Congressional District 1 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","718,652","612,033","537,555","34,009","1,438","27,241","0","3,524","8,266","1,302","6,964","106,619","89,819","3,131","234","262","0","9,760","3,413","1,871","1,542"
"Congressional District 2 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,373","540,786","431,461","68,352","517","25,248","0","4,661","10,547","805","9,742","180,587","107,537","11,377","703","683","0","51,558","8,729","3,909","4,820"
"Congressional District 3 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,627","648,615","484,112","27,679","743","118,877","434","3,643","13,127","2,909","10,218","77,012","43,959","3,177","725","131","77","26,541","2,402","987","1,415"
"Congressional District 4 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,807","573,318","404,950","102,018","1,194","50,998","51","3,623","10,484","1,797","8,687","155,489","60,967","5,028","1,595","606","0","69,678","17,615","7,239","10,376"
"Congressional District 5 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","798,555","642,456","84,046","372,256","2,069","120,727","311","39,093","23,954","9,749","14,205","156,099","55,260","11,729","1,508","876","251","78,933","7,542","3,408","4,134"
"Congressional District 6 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","761,797","606,344","252,520","24,977","2,327","308,849","63","4,306","13,302","1,456","11,846","155,453","77,697","2,841","674","1,446","0","64,962","7,833","2,605","5,228"
"Congressional District 7 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,717","449,940","224,021","60,636","1,573","146,023","270","3,947","13,470","1,254","12,216","305,777","140,731","17,402","2,153","597","57","131,466","13,371","6,979","6,392"
"Congressional District 8 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","793,532","641,973","191,944","391,618","918","40,809","69","4,265","12,350","763","11,587","151,559","52,391","25,086","1,138","1,035","109","61,120","10,680","5,642","5,038"
"Congressional District 9 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,170","673,243","252,215","338,825","644","60,090","137","3,942","17,390","1,944","15,446","76,927","26,812","12,948","347","472","0","32,026","4,322","2,412","1,910"
"Congressional District 10 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,275","639,491","453,276","29,017","550","137,312","75","3,152","16,109","825","15,284","93,784","46,200","5,101","77","438","0","35,948","6,020","2,751","3,269"
"Congressional District 11 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,204","629,371","441,483","55,855","1,019","115,159","138","1,648","14,069","1,586","12,483","125,833","75,885","6,637","1,246","533","0","35,966","5,566","3,518","2,048"
"Congressional District 12 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,279","609,131","455,652","32,303","457","100,821","297","3,257","16,344","1,152","15,192","105,148","63,055","4,471","640","457","179","32,171","4,175","2,960","1,215"
"Congressional District 13 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","802,800","362,570","114,930","186,808","2,085","41,130","74","3,457","14,086","938","13,148","440,230","95,562","41,359","4,311","1,551","534","256,786","40,127","22,746","17,381"
"Congressional District 14 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","691,813","361,638","163,684","63,469","332","121,295","123","3,837","8,898","1,865","7,033","330,175","134,565","13,234","2,450","3,035","509","164,068","12,314","6,788","5,526"
"Congressional District 15 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,143","260,763","19,448","217,101","1,210","13,454","177","4,419","4,954","210","4,744","520,380","114,221","64,979","5,624","493","743","312,206","22,114","11,029","11,085"
"Congressional District 16 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,552","555,314","266,088","231,705","1,047","38,929","376","5,323","11,846","958","10,888","187,238","71,710","19,238","3,601","566","0","81,974","10,149","5,904","4,245"
"Congressional District 17 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,412","574,437","440,359","72,728","753","43,953","179","2,338","14,127","676","13,451","171,975","78,124","5,618","1,261","723","0","80,251","5,998","3,705","2,293"
"Congressional District 18 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,114","604,599","495,776","62,012","1,284","23,598","315","4,926","16,688","1,865","14,823","125,515","67,082","9,661","994","39","125","40,211","7,403","3,638","3,765"
"Congressional District 19 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","700,975","646,753","587,561","30,473","1,041","12,705","64","962","13,947","1,194","12,753","54,222","28,031","3,271","493","326","0","17,453","4,648","1,418","3,230"
"Congressional District 20 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","732,130","684,242","553,975","66,533","936","38,646","0","3,133","21,019","770","20,249","47,888","26,170","4,545","338","688","112","10,724","5,311","2,102","3,209"
"Congressional District 21 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,669","680,784","634,204","22,817","4,680","6,174","803","524","11,582","489","11,093","24,885","11,942","2,122","18","219","79","7,204","3,301","1,640","1,661"
"Congressional District 22 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","696,819","669,981","607,985","27,534","1,601","21,107","93","184","11,477","309","11,168","26,838","16,468","774","295","0","37","6,445","2,819","1,332","1,487"
"Congressional District 23 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","702,026","673,177","616,618","19,241","3,074","18,761","119","955","14,409","769","13,640","28,849","17,765","906","309","0","0","7,887","1,982","1,471","511"
"Congressional District 24 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","707,889","675,924","575,702","57,899","1,758","20,897","114","789","18,765","519","18,246","31,965","18,858","2,524","393","206","0","4,938","5,046","2,677","2,369"
"Congressional District 25 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","719,033","653,850","499,140","106,775","528","28,875","69","1,436","17,027","167","16,860","65,183","37,426","7,150","3,009","146","0","11,233","6,219","2,563","3,656"
"Congressional District 26 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,521","668,432","488,863","125,454","2,653","32,031","100","626","18,705","632","18,073","46,089","16,288","5,175","181","0","0","19,019","5,426","3,664","1,762"
"Congressional District 27 (115th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","718,515","698,580","659,010","18,387","5,321","5,239","134","884","9,605","22","9,583","19,935","12,254","1,019","0","187","0","5,476","999","626","373"
"Congressional District 1 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","759,049","697,685","327,635","328,700","5,563","16,858","373","3,671","14,885","301","14,584","61,364","40,372","3,297","256","50","0","14,506","2,883","1,725","1,158"
"Congressional District 2 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","835,806","755,635","550,662","161,113","4,028","13,693","469","5,656","20,014","643","19,371","80,171","47,830","1,807","1,864","0","559","24,182","3,929","1,891","2,038"
"Congressional District 3 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,647","693,670","503,150","154,050","1,658","11,854","190","702","22,066","285","21,781","61,977","38,216","3,505","403","312","0","14,202","5,339","1,822","3,517"
"Congressional District 4 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","856,104","763,882","473,850","187,402","1,901","78,777","391","3,120","18,441","591","17,850","92,222","45,644","2,689","166","452","0","40,842","2,429","1,937","492"
"Congressional District 5 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,376","683,838","547,674","107,696","2,383","13,580","592","611","11,302","396","10,906","74,538","54,041","2,674","672","320","138","13,715","2,978","1,996","982"
"Congressional District 6 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,546","686,248","499,593","154,599","3,425","16,000","227","1,160","11,244","164","11,080","82,298","49,045","2,289","231","310","38","27,094","3,291","2,710","581"
"Congressional District 7 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","800,096","721,731","541,416","148,253","5,623","6,620","1,180","1,034","17,605","541","17,064","78,365","57,715","1,575","334","103","0","15,619","3,019","2,304","715"
"Congressional District 8 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","789,484","706,302","468,611","182,739","7,889","19,431","1,314","1,944","24,374","1,477","22,897","83,182","51,114","5,316","648","320","313","19,014","6,457","1,792","4,665"
"Congressional District 9 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","788,020","720,515","476,511","141,802","59,361","23,920","861","472","17,588","1,052","16,536","67,505","43,294","1,794","347","0","0","20,340","1,730","649","1,081"
"Congressional District 10 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,410","709,854","585,112","90,684","1,853","13,661","585","1,341","16,618","105","16,513","50,556","31,801","723","220","223","0","16,291","1,298","468","830"
"Congressional District 11 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","759,358","714,471","656,286","25,516","12,064","8,042","497","854","11,212","734","10,478","44,887","31,427","498","392","0","0","10,673","1,897","781","1,116"
"Congressional District 12 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","860,866","733,963","336,229","321,263","1,880","47,406","355","2,620","24,210","455","23,755","126,903","60,996","2,903","2,296","239","85","56,964","3,420","1,129","2,291"
"Congressional District 13 (115th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,657","723,159","506,173","171,800","3,689","23,208","218","769","17,302","522","16,780","58,498","42,348","1,892","763","293","0","11,745","1,457","537","920"
"Congressional District (at Large) (115th Congress), North Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,393","728,914","637,291","22,830","40,745","12,699","540","1,908","12,901","84","12,817","26,479","16,825","464","961","0","0","6,343","1,886","935","951"
"Congressional District 1 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","740,851","716,339","510,128","157,559","734","27,356","449","520","19,593","295","19,298","24,512","19,096","479","106","38","0","3,872","921","240","681"
"Congressional District 2 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,153","713,374","617,465","64,196","1,806","11,151","82","1,695","16,979","557","16,422","14,779","12,349","434","126","51","192","1,159","468","322","146"
"Congressional District 3 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","782,878","728,252","391,353","267,096","783","36,336","233","2,587","29,864","870","28,994","54,626","28,224","4,232","1,404","0","125","17,311","3,330","992","2,338"
"Congressional District 4 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,603","683,805","620,842","35,571","1,441","5,404","561","458","19,528","75","19,453","26,798","19,467","1,031","114","40","0","4,043","2,103","1,160","943"
"Congressional District 5 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","717,547","678,665","633,426","19,134","1,186","8,315","526","1,830","14,248","806","13,442","38,882","22,649","927","562","242","52","9,822","4,628","3,681","947"
"Congressional District 6 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","696,153","689,026","656,627","16,517","1,216","2,152","39","681","11,794","185","11,609","7,127","5,136","380","95","0","0","800","716","390","326"
"Congressional District 7 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,665","711,997","660,996","27,229","1,013","4,955","108","1,204","16,492","154","16,338","13,668","9,850","627","399","0","0","782","2,010","1,633","377"
"Congressional District 8 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,445","704,734","625,049","43,384","1,300","15,155","38","919","18,889","40","18,849","25,711","19,071","536","95","0","0","4,029","1,980","605","1,375"
"Congressional District 9 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,715","638,824","483,894","113,269","1,447","11,957","168","1,408","26,681","800","25,881","81,891","45,502","4,063","1,164","51","0","19,337","11,774","4,226","7,548"
"Congressional District 10 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,456","700,691","535,900","119,147","1,134","17,207","50","2,450","24,803","677","24,126","20,765","14,566","463","0","49","0","5,138","549","273","276"
"Congressional District 11 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","675,475","644,258","250,472","358,031","690","17,565","109","2,761","14,630","276","14,354","31,217","16,414","2,677","656","127","0","7,336","4,007","2,154","1,853"
"Congressional District 12 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","780,529","763,097","664,284","37,506","1,153","37,774","37","1,449","20,894","1,643","19,251","17,432","11,443","921","47","73","0","3,475","1,473","1,038","435"
"Congressional District 13 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,559","692,417","573,444","82,168","1,291","11,577","248","643","23,046","1,055","21,991","23,142","13,696","1,005","590","188","0","3,743","3,920","1,169","2,751"
"Congressional District 14 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,790","703,897","638,906","36,809","962","17,021","77","1,062","9,060","26","9,034","20,893","14,082","676","201","13","277","3,489","2,155","452","1,703"
"Congressional District 15 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","772,776","754,444","689,432","30,390","1,050","16,472","359","1,213","15,528","231","15,297","18,332","12,056","517","22","42","21","3,543","2,131","792","1,339"
"Congressional District 16 (115th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,014","698,027","652,156","13,024","660","16,040","339","475","15,333","157","15,176","16,987","12,099","1,355","273","167","126","1,514","1,453","759","694"
"Congressional District 1 (115th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","803,883","711,971","513,790","69,271","49,464","23,486","899","2,149","52,912","319","52,593","91,912","59,497","993","861","1,114","0","23,591","5,856","2,216","3,640"
"Congressional District 2 (115th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","744,806","705,587","475,815","23,612","124,567","5,882","2,000","471","73,240","336","72,904","39,219","16,272","183","4,165","0","288","12,238","6,073","1,602","4,471"
"Congressional District 3 (115th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,066","696,266","571,718","27,062","44,703","9,673","2,314","338","40,458","195","40,263","77,800","41,861","499","2,530","257","167","25,599","6,887","4,326","2,561"
"Congressional District 4 (115th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","789,947","720,521","552,342","52,353","39,335","18,446","948","1,382","55,715","319","55,396","69,426","43,457","919","3,431","587","0","13,539","7,493","2,360","5,133"
