"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","764,009","723,147","526,903","72,040","1,165","81,651","0","3,616","37,772","8,441","29,331","40,862","9,463","1,368","671","229","64","6,200","22,867","20,103","2,764"
"Congressional District 7 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,761","734,609","624,028","42,792","1,140","29,507","215","3,529","33,398","8,127","25,271","47,152","13,880","830","778","118","0","8,959","22,587","20,510","2,077"
"Congressional District 8 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","766,628","722,633","567,123","114,797","1,675","7,819","158","1,866","29,195","4,833","24,362","43,995","22,428","1,252","523","51","0","6,384","13,357","11,757","1,600"
"Congressional District 9 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,261","739,926","677,822","19,162","756","11,494","107","3,265","27,320","8,469","18,851","29,335","6,688","1,265","335","25","0","8,339","12,683","10,356","2,327"
"Congressional District 10 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,945","740,953","542,506","103,442","1,100","51,167","628","1,776","40,334","9,655","30,679","28,992","8,383","659","1,485","91","0","6,385","11,989","9,787","2,202"
"Congressional District 11 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,154","725,672","517,028","100,744","314","65,026","385","4,823","37,352","9,233","28,119","43,482","8,880","897","295","1,548","65","10,602","21,195","19,553","1,642"
"Congressional District 12 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","740,559","717,811","349,919","318,186","1,341","13,806","153","2,657","31,749","7,450","24,299","22,748","5,519","917","479","130","0","3,587","12,116","9,533","2,583"
"Congressional District 13 (118th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,276","688,621","283,484","342,855","1,590","21,113","65","3,435","36,079","6,212","29,867","84,655","13,317","1,314","3,348","0","492","34,408","31,776","29,178","2,598"
"Congressional District 1 (118th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,000","659,794","581,380","27,951","1,795","22,055","160","2,910","23,543","6,727","16,816","53,206","9,165","198","2,064","0","0","20,848","20,931","19,184","1,747"
"Congressional District 2 (118th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,289","672,533","537,947","53,137","1,912","39,765","143","3,184","36,445","8,349","28,096","60,756","12,363","2,276","1,710","250","0","25,361","18,796","16,290","2,506"
"Congressional District 3 (118th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","699,786","662,018","488,752","71,721","1,418","61,562","63","4,504","33,998","5,665","28,333","37,768","5,925","314","2,124","291","0","13,728","15,386","10,495","4,891"
"Congressional District 4 (118th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","699,739","646,488","436,134","75,469","2,339","94,888","431","4,242","32,985","6,346","26,639","53,251","8,622","130","1,676","667","0","20,801","21,355","17,894","3,461"
"Congressional District 5 (118th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","702,050","629,384","428,613","117,673","3,030","37,367","298","2,438","39,965","5,427","34,538","72,666","8,557","1,107","2,260","202","0","26,386","34,154","28,485","5,669"
"Congressional District 6 (118th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,036","713,434","607,052","44,216","1,782","24,339","258","2,239","33,548","10,710","22,838","33,602","7,087","297","771","124","0","11,189","14,134","11,551","2,583"
"Congressional District 7 (118th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,239","675,369","625,039","8,042","4,602","8,328","1,772","2,655","24,931","7,503","17,428","39,870","7,448","391","777","79","205","13,603","17,367","15,291","2,076"
"Congressional District 8 (118th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,776","711,928","630,519","9,894","24,585","8,470","347","4,483","33,630","7,929","25,701","15,848","4,599","111","686","35","0","3,411","7,006","5,681","1,325"
"Congressional District 1 (118th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,641","716,604","469,942","201,333","1,163","5,958","269","6,091","31,848","1,641","30,207","29,037","3,618","376","1,543","0","0","16,003","7,497","6,558","939"
"Congressional District 2 (118th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,580","684,934","219,981","437,225","1,855","4,175","71","1,481","20,146","2,431","17,715","16,646","3,132","1,497","282","0","0","5,952","5,783","4,934","849"
"Congressional District 3 (118th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","740,675","718,198","429,196","246,109","7,905","8,200","1,041","2,167","23,580","3,153","20,427","22,477","2,630","79","437","0","0","9,212","10,119","9,343","776"
"Congressional District 4 (118th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","751,794","710,070","499,831","159,958","1,632","9,267","25","3,569","35,788","3,709","32,079","41,724","6,914","768","412","249","28","15,259","18,094","16,306","1,788"
"Congressional District 1 (118th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","741,792","706,374","313,139","326,870","829","26,949","61","4,331","34,195","4,887","29,308","35,418","7,858","1,181","1,361","0","81","12,368","12,569","9,988","2,581"
"Congressional District 2 (118th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,420","739,527","632,366","27,832","489","35,062","107","2,040","41,631","18,699","22,932","24,893","4,867","471","531","184","0","5,418","13,422","12,032","1,390"
"Congressional District 3 (118th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,181","753,299","657,843","35,405","1,375","17,773","158","2,375","38,370","9,982","28,388","27,882","6,201","258","825","440","0","6,302","13,856","12,407","1,449"
"Congressional District 4 (118th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","788,949","748,866","664,728","36,055","1,264","6,751","1,324","1,804","36,940","6,609","30,331","40,083","12,792","852","755","63","0","7,624","17,997","15,056","2,941"
"Congressional District 5 (118th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,843","667,738","444,704","165,601","1,141","15,278","2,515","3,680","34,819","6,412","28,407","93,105","20,494","2,304","1,929","202","0","26,097","42,079","35,988","6,091"
"Congressional District 6 (118th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","785,446","754,318","679,108","29,007","1,619","8,843","611","2,863","32,267","6,190","26,077","31,128","5,618","867","397","31","328","8,739","15,148","13,488","1,660"
"Congressional District 7 (118th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,923","738,043","663,761","11,992","3,425","10,685","3,290","5,287","39,603","7,102","32,501","52,880","15,413","1,094","2,095","13","131","14,872","19,262","15,631","3,631"
"Congressional District 8 (118th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","782,602","762,703","682,853","28,815","1,262","5,629","1,398","1,818","40,928","13,392","27,536","19,899","6,422","205","200","427","0","3,074","9,571","7,700","1,871"
"Congressional District 1 (118th Congress), Montana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","576,553","551,060","488,166","1,959","21,582","5,005","223","2,918","31,207","9,513","21,694","25,493","7,120","12","1,728","6","0","5,471","11,156","8,310","2,846"
"Congressional District 2 (118th Congress), Montana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","556,259","529,232","455,481","2,796","39,552","3,908","104","2,040","25,351","6,659","18,692","27,027","7,888","0","831","347","0","4,118","13,843","9,761","4,082"
"Congressional District 1 (118th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","659,725","581,599","509,032","19,256","1,547","17,366","63","1,414","32,921","6,450","26,471","78,126","15,936","104","3,828","0","170","26,583","31,505","26,711","4,794"
"Congressional District 2 (118th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","664,285","574,438","452,844","57,221","981","27,244","4","3,055","33,089","4,331","28,758","89,847","16,890","4,236","4,840","731","24","31,304","31,822","27,198","4,624"
"Congressional District 3 (118th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","654,369","566,894","525,049","8,758","7,272","3,336","169","1,569","20,741","5,254","15,487","87,475","16,573","531","3,016","104","0","38,514","28,737","26,684","2,053"
"Congressional District 1 (118th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","788,277","495,565","296,831","76,781","1,970","65,012","1,903","6,927","46,141","6,056","40,085","292,712","42,803","3,255","5,741","1,645","606","165,129","73,533","62,901","10,632"
"Congressional District 2 (118th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","793,631","598,938","492,863","13,180","9,519","34,495","3,932","3,717","41,232","9,474","31,758","194,693","41,383","668","6,336","1,056","1,241","56,116","87,893","74,438","13,455"
"Congressional District 3 (118th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,395","619,272","332,029","70,487","3,205","142,850","10,252","3,637","56,812","5,696","51,116","177,123","30,232","3,420","5,133","3,509","410","57,146","77,273","65,593","11,680"
"Congressional District 4 (118th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","815,873","524,001","296,048","123,776","3,953","43,077","5,676","4,929","46,542","3,750","42,792","291,872","58,912","7,108","7,700","620","433","121,402","95,697","83,238","12,459"
"Congressional District 1 (118th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","697,780","664,786","606,529","8,802","539","17,933","0","2,981","28,002","10,481","17,521","32,994","5,980","1,371","400","0","68","4,511","20,664","17,512","3,152"
"Congressional District 2 (118th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","704,274","671,818","605,898","10,840","1,075","17,977","163","3,629","32,236","13,425","18,811","32,456","8,772","432","109","93","0","6,069","16,981","16,074","907"
"Congressional District 1 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","777,528","651,482","454,789","114,430","292","39,310","501","4,749","37,411","5,728","31,683","126,046","15,800","7,989","4,374","511","0","55,236","42,136","33,229","8,907"
"Congressional District 2 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","786,799","643,219","496,264","80,520","1,348","28,664","180","4,485","31,758","7,908","23,850","143,580","19,188","4,892","3,449","184","0","69,272","46,595","39,896","6,699"
"Congressional District 3 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","782,374","686,800","482,850","98,993","319","61,183","93","5,935","37,427","9,405","28,022","95,574","22,707","3,939","3,574","571","0","30,136","34,647","30,987","3,660"
"Congressional District 4 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","795,843","704,818","625,251","19,883","493","21,493","0","4,484","33,214","11,027","22,187","91,025","22,194","307","2,756","91","0","26,908","38,769","34,626","4,143"
"Congressional District 5 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,729","629,872","444,491","37,761","477","121,896","256","4,264","20,727","7,933","12,794","137,857","21,649","2,311","1,269","726","0","49,290","62,612","58,417","4,195"
"Congressional District 6 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","766,057","581,145","320,113","83,304","563","145,478","152","7,401","24,134","7,736","16,398","184,912","20,527","5,887","17,540","823","57","86,450","53,628","48,440","5,188"
"Congressional District 7 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,678","661,744","521,791","37,541","996","68,230","54","7,361","25,771","8,275","17,496","116,934","19,524","1,102","2,491","736","0","37,656","55,425","51,899","3,526"
"Congressional District 8 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","749,983","366,215","191,463","56,571","950","83,815","79","11,296","22,041","8,753","13,288","383,768","38,138","8,260","16,051","1,156","208","169,619","150,336","138,150","12,186"
"Congressional District 9 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","770,658","435,288","267,146","64,661","105","73,427","328","9,014","20,607","6,713","13,894","335,370","34,061","8,075","5,419","1,426","147","136,893","149,349","142,211","7,138"
"Congressional District 10 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,591","599,136","141,053","368,771","1,233","49,826","120","9,454","28,679","14,283","14,396","169,455","13,880","7,651","3,159","192","190","87,552","56,831","51,312","5,519"
"Congressional District 11 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","775,849","644,002","469,646","38,264","507","96,084","44","3,615","35,842","12,873","22,969","131,847","19,219","1,960","384","1,943","0","40,460","67,881","63,036","4,845"
"Congressional District 12 (118th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","770,752","581,770","287,830","115,700","569","150,874","0","5,016","21,781","7,349","14,432","188,982","18,095","6,551","9,489","223","0","108,990","45,634","41,563","4,071"
"Congressional District 1 (118th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,390","415,447","320,182","19,262","23,002","19,763","517","4,767","27,954","3,682","24,272","289,943","71,576","2,802","7,399","362","760","65,269","141,775","126,934","14,841"
"Congressional District 2 (118th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,078","277,642","203,442","11,272","33,615","9,298","979","3,105","15,931","2,799","13,132","432,436","101,946","1,583","7,580","1,368","0","113,430","206,529","197,727","8,802"
"Congressional District 3 (118th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","698,903","393,822","236,121","6,457","118,208","6,862","795","2,802","22,577","4,159","18,418","305,081","71,405","1,009","7,621","1,065","355","86,342","137,284","126,889","10,395"
"Congressional District 1 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","775,252","647,557","537,872","32,655","314","45,454","4","7,073","24,185","7,177","17,008","127,695","16,478","2,549","1,592","544","0","40,615","65,917","60,833","5,084"
"Congressional District 2 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","777,290","549,962","415,213","79,915","1,408","24,777","200","7,591","20,858","7,967","12,891","227,328","31,398","7,089","1,528","1,874","0","110,682","74,757","70,507","4,250"
"Congressional District 3 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,691","639,514","402,925","20,591","2,629","180,517","47","8,212","24,593","8,747","15,846","121,177","21,391","2,485","755","459","14","41,173","54,900","49,800","5,100"
"Congressional District 4 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,277","606,552","377,002","132,258","330","59,931","19","10,493","26,519","9,568","16,951","160,725","16,562","4,620","1,120","218","30","74,897","63,278","58,836","4,442"
"Congressional District 5 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","737,913","587,098","94,981","299,251","1,942","114,919","915","36,485","38,605","23,059","15,546","150,815","10,518","10,771","6,507","531","85","81,630","40,773","36,674","4,099"
"Congressional District 6 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","706,077","519,128","171,754","26,396","2,041","292,856","0","5,392","20,689","3,922","16,767","186,949","16,331","3,067","2,770","2,193","0","90,880","71,708","64,453","7,255"
"Congressional District 7 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,452","483,225","274,363","75,935","1,357","95,169","168","5,662","30,571","10,224","20,347","237,227","26,817","8,997","5,143","444","0","112,039","83,787","75,690","8,097"
"Congressional District 8 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","740,016","612,437","213,480","292,039","1,943","59,091","210","8,589","37,085","14,009","23,076","127,579","9,219","12,641","798","265","0","64,424","40,232","34,140","6,092"
"Congressional District 9 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,054","635,270","230,013","291,381","818","59,074","391","9,780","43,813","24,925","18,888","89,784","8,020","9,439","1,769","78","62","44,026","26,390","22,112","4,278"
"Congressional District 10 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","719,080","577,316","355,267","41,569","1,085","140,799","0","6,954","31,642","6,835","24,807","141,764","21,448","3,140","4,087","512","0","68,404","44,173","38,852","5,321"
"Congressional District 11 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,280","611,550","375,251","51,424","1,322","157,440","244","5,617","20,252","4,959","15,293","141,730","23,289","4,547","5,231","1,852","0","43,844","62,967","58,828","4,139"
"Congressional District 12 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","734,996","643,433","465,853","35,666","1,493","96,918","105","5,781","37,617","10,332","27,285","91,563","14,491","2,348","315","227","0","28,712","45,470","37,520","7,950"
"Congressional District 13 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,044","354,473","116,364","174,852","671","38,707","175","4,973","18,731","4,263","14,468","371,571","25,034","22,564","7,185","1,232","0","206,445","109,111","91,277","17,834"
"Congressional District 14 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","740,563","358,463","132,487","119,103","971","81,570","766","4,579","18,987","5,897","13,090","382,100","39,641","22,886","11,090","753","1,396","224,181","82,153","73,131","9,022"
"Congressional District 15 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,768","333,994","67,466","224,851","2,071","19,404","92","7,159","12,951","6,486","6,465","380,774","20,884","35,864","9,929","1,542","300","218,489","93,766","79,768","13,998"
"Congressional District 16 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,060","541,150","302,821","148,627","1,423","51,767","49","8,650","27,813","9,028","18,785","223,910","22,895","9,748","5,928","195","0","112,793","72,351","65,433","6,918"
"Congressional District 17 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","772,624","608,049","488,669","51,864","273","36,407","54","5,588","25,194","9,094","16,100","164,575","18,907","2,517","5,589","1,029","404","84,254","51,875","44,111","7,764"
"Congressional District 18 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","784,352","623,511","482,687","78,982","551","22,293","103","6,593","32,302","9,680","22,622","160,841","22,455","4,747","16,487","774","0","57,501","58,877","50,098","8,779"
"Congressional District 19 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,461","717,720","621,192","29,251","672","28,258","317","5,306","32,724","12,504","20,220","51,741","11,026","1,999","191","138","0","13,162","25,225","20,104","5,121"
"Congressional District 20 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","783,546","729,809","568,947","63,925","1,705","37,001","407","8,319","49,505","19,438","30,067","53,737","10,823","5,618","702","411","0","17,594","18,589","13,930","4,659"
"Congressional District 21 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,195","734,120","673,088","12,419","3,857","9,603","254","4,549","30,350","11,404","18,946","33,075","10,059","1,251","475","31","0","9,023","12,236","11,359","877"
"Congressional District 22 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","762,999","716,327","583,454","61,608","2,169","29,061","332","3,665","36,038","8,674","27,364","46,672","11,221","2,787","1,266","0","217","15,220","15,961","11,550","4,411"
"Congressional District 23 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,335","731,717","673,675","19,906","3,159","7,317","257","2,222","25,181","10,364","14,817","32,618","11,700","1,488","448","31","0","7,866","11,085","10,086","999"
"Congressional District 24 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,751","731,588","668,701","20,977","1,400","6,124","226","3,277","30,883","10,958","19,925","36,163","11,448","786","1,383","165","118","10,225","12,038","10,143","1,895"
"Congressional District 25 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","766,396","690,161","520,327","102,660","628","27,853","579","3,905","34,209","9,168","25,041","76,235","17,623","5,367","410","286","0","26,776","25,773","19,031","6,742"
"Congressional District 26 (118th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,744","714,946","510,125","121,324","1,769","47,103","26","2,582","32,017","4,505","27,512","53,798","7,350","2,794","972","445","0","17,932","24,305","18,702","5,603"
"Congressional District 1 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","754,008","692,899","353,817","295,761","3,804","7,132","213","3,344","28,828","6,977","21,851","61,109","6,259","4,047","1,137","221","205","32,366","16,874","14,024","2,850"
"Congressional District 2 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","784,882","691,049","428,339","140,268","1,218","83,774","143","4,273","33,034","6,240","26,794","93,833","12,217","1,580","810","0","0","37,856","41,370","34,693","6,677"
"Congressional District 3 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,524","675,917","495,283","123,163","3,243","10,932","180","3,825","39,291","4,053","35,238","92,607","13,301","2,964","1,019","293","123","36,496","38,411","33,580","4,831"
"Congressional District 4 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,250","664,131","403,677","185,364","2,512","32,610","0","2,699","37,269","7,066","30,203","105,119","11,708","1,974","2,106","131","66","62,033","27,101","22,970","4,131"
"Congressional District 5 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,316","674,630","546,821","88,545","1,003","9,785","92","2,025","26,359","5,134","21,225","75,686","11,315","2,527","1,749","40","0","34,547","25,508","23,011","2,497"
"Congressional District 6 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,747","683,030","379,888","232,047","1,256","31,469","0","3,275","35,095","4,823","30,272","82,717","13,755","1,726","2,589","284","120","35,544","28,699","23,903","4,796"
"Congressional District 7 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","794,214","727,036","493,579","134,843","48,904","10,204","597","5,489","33,420","5,384","28,036","67,178","13,021","2,020","2,422","400","0","29,151","20,164","16,801","3,363"
"Congressional District 8 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","776,092","687,526","529,653","97,558","2,206","19,011","1,461","4,060","33,577","6,225","27,352","88,566","11,815","858","1,011","28","0","44,511","30,343","27,262","3,081"
"Congressional District 9 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,994","666,948","426,156","175,033","9,811","13,203","470","6,003","36,272","3,276","32,996","105,046","24,414","4,617","1,332","921","0","37,664","36,098","31,034","5,064"
"Congressional District 10 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,062","706,207","583,892","72,322","1,010","18,053","205","2,786","27,939","5,060","22,879","67,855","12,066","854","549","0","0","29,484","24,902","23,577","1,325"
"Congressional District 11 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","763,974","703,900","632,367","24,023","10,230","7,400","269","3,271","26,340","5,752","20,588","60,074","8,627","835","1,883","0","0","13,931","34,798","33,767","1,031"
"Congressional District 12 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","772,165","645,965","294,075","268,080","1,241","43,746","93","7,538","31,192","5,186","26,006","126,200","11,995","3,091","2,467","162","0","74,822","33,663","29,337","4,326"
"Congressional District 13 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","799,277","694,241","471,807","160,307","2,541","24,233","341","5,887","29,125","6,273","22,852","105,036","12,835","1,697","1,586","286","151","47,627","40,854","37,273","3,581"
"Congressional District 14 (118th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,986","685,139","435,024","155,552","1,103","45,998","603","3,590","43,269","6,419","36,850","105,847","12,159","1,348","2,049","916","0","44,923","44,452","40,905","3,547"
"Congressional District (at Large) (118th Congress), North Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","783,926","745,697","638,612","23,404","33,645","11,485","1,664","2,138","34,749","7,819","26,930","38,229","8,447","1,075","860","329","0","10,035","17,483","13,869","3,614"
"Congressional District 1 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,831","757,286","538,215","133,647","544","33,344","673","7,134","43,729","5,538","38,191","39,545","7,609","692","317","92","41","11,663","19,131","16,315","2,816"
"Congressional District 2 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","787,945","776,339","723,767","12,771","1,259","3,762","141","3,474","31,165","6,116","25,049","11,606","4,171","145","828","29","0","2,757","3,676","2,971","705"
"Congressional District 3 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","784,597","727,692","418,290","217,526","344","45,508","141","6,369","39,514","5,153","34,361","56,905","6,402","1,978","3,113","0","0","18,678","26,734","23,419","3,315"
"Congressional District 4 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","803,311","780,643","683,419","30,843","911","26,884","67","4,351","34,168","4,316","29,852","22,668","5,277","325","118","195","0","4,856","11,897","8,932","2,965"
"Congressional District 5 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,574","730,686","663,110","25,423","815","8,121","185","1,952","31,080","7,267","23,813","59,888","14,964","1,438","1,030","113","286","17,521","24,536","21,207","3,329"
"Congressional District 6 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,456","745,249","664,436","39,354","287","4,019","75","3,556","33,522","6,498","27,024","28,207","4,958","1,115","933","6","0","9,963","11,232","10,267","965"
"Congressional District 7 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,701","736,392","660,267","23,638","457","22,941","175","1,536","27,378","7,465","19,913","33,309","8,829","651","533","746","190","7,044","15,316","12,363","2,953"
"Congressional District 8 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","786,259","747,483","580,895","102,122","687","21,746","18","2,547","39,468","4,542","34,926","38,776","5,035","893","825","182","0","12,072","19,769","17,947","1,822"
"Congressional District 9 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","776,106","714,126","575,049","87,873","422","12,323","227","2,044","36,188","7,227","28,961","61,980","18,383","2,636","925","178","0","15,224","24,634","20,313","4,321"
"Congressional District 10 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","784,462","753,251","557,919","125,021","805","16,813","47","3,345","49,301","8,751","40,550","31,211","4,787","852","695","0","462","9,160","15,255","12,769","2,486"
"Congressional District 11 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
