"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","706,429","673,557","221,827","405,080","1,144","26,039","0","1,206","18,261","302","17,959","32,872","23,186","1,529","343","18","0","6,331","1,465","431","1,034"
"Congressional District 1 (113th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","668,726","629,736","584,904","15,943","2,281","14,468","75","259","11,806","401","11,405","38,990","28,356","543","225","16","8","8,762","1,080","293","787"
"Congressional District 2 (113th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","681,195","643,240","565,567","27,455","2,526","30,609","58","907","16,118","136","15,982","37,955","23,232","141","241","0","43","11,935","2,363","1,171","1,192"
"Congressional District 3 (113th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","685,092","659,326","546,795","48,162","1,438","44,837","289","1,896","15,909","625","15,284","25,766","16,656","333","332","550","96","6,040","1,759","1,268","491"
"Congressional District 4 (113th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","686,098","641,791","474,547","63,966","3,626","77,165","247","1,293","20,947","368","20,579","44,307","26,098","1,580","1,736","649","0","9,723","4,521","1,396","3,125"
"Congressional District 5 (113th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","697,725","631,497","445,021","105,481","5,842","42,962","271","2,974","28,946","1,396","27,550","66,228","31,335","1,215","637","77","103","28,973","3,888","1,718","2,170"
"Congressional District 6 (113th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","675,687","657,928","612,513","16,195","2,788","14,160","239","292","11,741","141","11,600","17,759","10,430","294","371","43","0","5,444","1,177","959","218"
"Congressional District 7 (113th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","662,860","635,900","597,341","5,648","18,181","3,837","231","39","10,623","41","10,582","26,960","15,375","356","674","17","0","8,582","1,956","668","1,288"
"Congressional District 8 (113th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","662,997","654,112","611,382","6,967","17,779","4,623","93","212","13,056","92","12,964","8,885","6,535","248","507","0","0","724","871","310","561"
"Congressional District 1 (113th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","756,459","735,104","512,084","208,102","543","6,826","91","346","7,112","114","6,998","21,355","15,835","287","0","0","0","3,883","1,350","853","497"
"Congressional District 2 (113th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,159","712,250","228,717","472,470","2,421","3,390","148","177","4,927","51","4,876","13,909","2,948","2,390","180","0","0","7,033","1,358","684","674"
"Congressional District 3 (113th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,332","733,640","450,638","263,651","6,654","6,139","0","290","6,268","227","6,041","16,692","8,403","279","1,127","0","0","5,898","985","250","735"
"Congressional District 4 (113th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","",""
"Congressional District 1 (113th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","737,033","714,892","310,618","358,685","1,210","19,794","99","1,778","22,708","258","22,450","22,141","16,141","1,146","307","0","55","3,243","1,249","819","430"
"Congressional District 2 (113th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,428","747,457","670,219","30,402","1,158","32,641","13","994","12,030","137","11,893","20,971","17,108","321","51","0","0","2,388","1,103","1,037","66"
"Congressional District 3 (113th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,643","742,556","697,253","23,720","1,753","6,802","690","42","12,296","166","12,130","18,087","12,995","442","154","0","0","3,522","974","306","668"
"Congressional District 4 (113th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","756,407","729,937","660,426","30,964","2,511","11,874","1,438","450","22,274","76","22,198","26,470","18,448","347","461","63","13","4,621","2,517","790","1,727"
"Congressional District 5 (113th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,911","695,450","497,385","161,326","2,515","11,759","1,930","2,452","18,083","388","17,695","63,461","28,436","2,085","840","77","0","27,357","4,666","3,125","1,541"
"Congressional District 6 (113th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","754,588","723,693","664,240","32,411","1,661","8,472","452","330","16,127","99","16,028","30,895","19,123","1,481","727","112","0","6,493","2,959","1,666","1,293"
"Congressional District 7 (113th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","759,566","724,507","676,019","13,316","6,116","7,941","422","541","20,152","549","19,603","35,059","23,089","61","693","107","373","8,297","2,439","1,292","1,147"
"Congressional District 8 (113th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","748,595","735,931","682,970","35,536","2,426","2,984","6","206","11,803","176","11,627","12,664","9,501","45","214","0","0","2,297","607","486","121"
"Congressional District (at Large) (113th Congress), Montana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,015,165","981,984","883,575","3,050","67,219","6,273","491","119","21,257","31","21,226","33,181","21,165","171","1,997","275","0","4,934","4,639","1,917","2,722"
"Congressional District 1 (113th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","628,082","577,129","526,196","17,845","6,980","14,284","138","653","11,033","91","10,942","50,953","32,965","594","683","62","0","11,573","5,076","4,336","740"
"Congressional District 2 (113th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","634,418","567,367","469,082","60,110","1,786","17,794","371","1,937","16,287","197","16,090","67,051","52,868","838","167","118","0","11,329","1,731","1,049","682"
"Congressional District 3 (113th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","606,016","540,838","517,431","6,227","4,030","4,826","1,145","138","7,041","14","7,027","65,178","51,816","396","759","272","0","10,241","1,694","1,245","449"
"Congressional District 1 (113th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","673,794","377,394","228,844","71,059","1,705","52,573","3,317","465","19,431","517","18,914","296,400","164,938","3,924","1,066","850","297","118,594","6,731","4,285","2,446"
"Congressional District 2 (113th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","690,786","543,248","469,794","12,474","13,362","26,215","3,203","416","17,784","90","17,694","147,538","106,742","1,184","2,534","477","44","29,521","7,036","2,223","4,813"
"Congressional District 3 (113th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,438","610,164","429,596","47,778","2,634","96,485","6,009","931","26,731","1,760","24,971","110,274","77,115","1,183","791","1,639","88","22,983","6,475","3,577","2,898"
"Congressional District 4 (113th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,118","492,276","325,292","94,086","5,988","36,337","5,103","2,889","22,581","253","22,328","212,842","104,543","2,491","1,936","545","241","92,447","10,639","5,297","5,342"
"Congressional District 1 (113th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","662,473","641,030","605,497","7,484","1,317","14,947","0","730","11,055","302","10,753","21,443","14,752","1,020","326","41","0","4,394","910","211","699"
"Congressional District 2 (113th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","660,986","640,624","603,540","5,835","1,227","16,168","106","1,986","11,762","436","11,326","20,362","12,968","1,761","212","0","0","3,759","1,662","226","1,436"
"Congressional District 1 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,895","636,856","468,155","117,193","178","35,313","0","1,728","14,289","1,145","13,144","94,039","29,477","12,127","429","327","0","44,881","6,798","4,019","2,779"
"Congressional District 2 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","732,764","622,053","486,577","89,521","1,432","28,394","198","898","15,033","924","14,109","110,711","62,413","7,086","73","66","64","35,135","5,874","3,067","2,807"
"Congressional District 3 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,640","687,411","565,295","76,495","820","26,841","81","2,500","15,379","627","14,752","55,229","36,266","2,082","41","177","0","13,556","3,107","1,731","1,376"
"Congressional District 4 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","735,064","660,911","575,685","43,971","187","30,753","155","1,209","8,951","684","8,267","74,153","51,733","3,277","220","113","62","17,076","1,672","603","1,069"
"Congressional District 5 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,032","638,153","519,799","35,947","779","72,533","134","1,100","7,861","596","7,265","94,879","50,931","3,412","747","306","0","36,114","3,369","1,285","2,084"
"Congressional District 6 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,398","578,317","366,154","68,409","1,026","129,310","99","1,594","11,725","2,118","9,607","160,081","112,772","6,538","224","515","0","34,541","5,491","2,884","2,607"
"Congressional District 7 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","748,580","659,057","546,816","33,048","766","67,134","0","3,106","8,187","192","7,995","89,523","54,411","1,051","16","434","101","30,046","3,464","1,138","2,326"
"Congressional District 8 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,406","340,703","193,191","63,970","509","62,349","59","11,509","9,116","822","8,294","417,703","228,870","16,661","2,859","500","0","149,324","19,489","8,671","10,818"
"Congressional District 9 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,064","496,206","308,208","73,740","750","103,887","208","1,677","7,736","1,303","6,433","263,858","151,397","12,503","2,283","628","0","76,135","20,912","3,342","17,570"
"Congressional District 10 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,056","597,503","151,320","379,024","1,322","48,848","184","5,716","11,089","1,944","9,145","135,553","69,481","11,276","353","874","0","46,414","7,155","4,578","2,577"
"Congressional District 11 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","735,846","658,473","552,304","23,496","284","67,941","0","1,170","13,278","866","12,412","77,373","63,441","1,753","78","804","0","8,998","2,299","1,068","1,231"
"Congressional District 12 (113th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,594","639,682","365,918","130,194","648","123,548","0","7,697","11,677","1,266","10,411","110,912","57,861","3,062","398","284","288","45,632","3,387","1,655","1,732"
"Congressional District 1 (113th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","694,442","354,866","284,185","17,603","23,053","15,364","349","1,516","12,796","241","12,555","339,576","255,156","3,451","3,408","1,728","293","64,830","10,710","5,487","5,223"
"Congressional District 2 (113th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","697,027","327,251","267,722","10,935","32,632","3,859","313","556","11,234","123","11,111","369,776","310,074","501","3,575","440","0","46,596","8,590","5,858","2,732"
"Congressional District 3 (113th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","693,818","416,617","267,171","8,079","120,688","6,870","558","749","12,502","467","12,035","277,201","185,277","1,164","6,036","13","109","71,032","13,570","7,613","5,957"
"Congressional District 1 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","722,480","624,031","551,631","31,885","898","30,723","64","1,023","7,807","590","7,217","98,449","81,597","3,449","1,554","291","200","8,053","3,305","2,265","1,040"
"Congressional District 2 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","718,587","559,852","460,245","68,805","1,714","20,242","0","1,257","7,589","254","7,335","158,735","72,628","5,078","505","89","125","61,610","18,700","10,173","8,527"
"Congressional District 3 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,490","650,284","508,047","24,121","1,432","103,631","59","2,870","10,124","960","9,164","74,206","43,672","1,782","303","320","52","22,942","5,135","3,443","1,692"
"Congressional District 4 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,109","576,882","426,403","93,289","252","45,258","244","2,066","9,370","1,622","7,748","138,227","49,666","2,595","2,278","152","0","50,804","32,732","16,637","16,095"
"Congressional District 5 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,603","621,491","88,377","367,630","3,346","101,375","509","36,753","23,501","8,901","14,600","147,112","58,681","13,809","112","788","0","65,004","8,718","6,798","1,920"
"Congressional District 6 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,108","587,191","271,210","20,029","1,113","279,331","366","2,317","12,825","920","11,905","133,917","78,085","4,177","356","897","0","43,100","7,302","2,850","4,452"
"Congressional District 7 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,308","432,896","214,626","55,736","1,149","143,741","66","6,031","11,547","1,028","10,519","327,412","157,948","32,406","2,677","867","418","119,407","13,689","7,038","6,651"
"Congressional District 8 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","737,529","613,354","160,747","398,228","2,283","36,775","0","5,918","9,403","824","8,579","124,175","41,936","25,535","190","244","487","48,330","7,453","4,161","3,292"
"Congressional District 9 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","735,408","658,323","230,106","357,335","1,175","54,288","0","3,560","11,859","1,599","10,260","77,085","21,981","15,271","308","322","27","35,962","3,214","1,526","1,688"
"Congressional District 10 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,682","629,823","457,158","29,091","1,194","128,161","39","2,093","12,087","907","11,180","86,859","41,680","5,860","765","2,185","65","31,126","5,178","1,676","3,502"
"Congressional District 11 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,307","610,074","458,879","52,065","1,428","87,540","0","2,551","7,611","274","7,337","118,233","76,816","4,455","1,583","436","0","30,110","4,833","2,563","2,270"
"Congressional District 12 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,538","622,193","471,797","35,068","950","93,745","1,308","1,958","17,367","1,593","15,774","98,345","58,829","3,032","177","528","49","30,587","5,143","2,588","2,555"
"Congressional District 13 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,391","347,121","109,474","189,773","2,054","30,412","579","6,019","8,810","784","8,026","418,270","100,716","34,685","3,440","219","558","246,806","31,846","11,822","20,024"
"Congressional District 14 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,544","364,978","166,138","70,711","232","116,125","0","2,807","8,965","2,015","6,950","362,566","181,267","11,424","1,009","1,776","0","153,627","13,463","7,008","6,455"
"Congressional District 15 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,271","263,867","21,417","213,407","1,492","16,448","126","4,986","5,991","1,166","4,825","483,404","87,677","32,874","2,581","910","402","337,696","21,264","10,810","10,454"
"Congressional District 16 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,795","559,695","288,029","221,708","896","31,547","831","4,468","12,216","2,151","10,065","171,100","71,219","10,622","74","42","78","82,371","6,694","3,871","2,823"
"Congressional District 17 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,344","579,518","442,308","75,655","865","45,550","0","3,077","12,063","1,633","10,430","162,826","62,961","6,691","2,191","215","0","83,993","6,775","4,252","2,523"
"Congressional District 18 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","718,210","602,624","501,708","62,156","1,008","21,841","93","2,283","13,535","295","13,240","115,586","56,862","5,982","393","179","86","41,926","10,158","6,312","3,846"
"Congressional District 19 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,970","663,616","608,955","27,187","613","10,566","58","955","15,282","253","15,029","46,354","31,501","2,448","621","58","0","6,046","5,680","1,921","3,759"
"Congressional District 20 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,345","681,498","565,435","61,114","1,200","31,212","588","3,615","18,334","804","17,530","42,847","25,623","5,179","166","346","0","7,806","3,727","1,636","2,091"
"Congressional District 21 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,340","693,244","646,378","20,278","5,258","5,543","1,083","753","13,951","156","13,795","23,096","11,072","1,579","898","0","24","5,832","3,691","1,317","2,374"
"Congressional District 22 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,145","688,415","631,888","25,841","1,664","16,944","75","884","11,119","258","10,861","24,730","12,041","3,612","367","190","0","5,684","2,836","634","2,202"
"Congressional District 23 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,427","690,764","639,018","20,129","3,791","15,908","73","283","11,562","162","11,400","25,663","17,077","1,343","328","137","0","4,248","2,530","889","1,641"
"Congressional District 24 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,192","686,037","590,654","56,256","3,047","18,170","36","1,551","16,323","1,070","15,253","29,155","15,644","2,500","856","45","0","6,766","3,344","1,999","1,345"
"Congressional District 25 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,587","665,808","513,011","108,729","1,448","26,320","178","3,881","12,241","233","12,008","58,779","27,520","8,184","1,571","194","220","14,904","6,186","2,931","3,255"
"Congressional District 26 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,554","672,486","502,907","129,422","2,133","23,485","174","1,259","13,106","951","12,155","43,068","14,709","2,312","372","0","0","19,834","5,841","3,014","2,827"
"Congressional District 27 (113th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,863","698,354","659,003","15,622","4,921","8,669","622","654","8,863","78","8,785","16,509","10,323","1,428","0","0","0","2,952","1,806","1,069","737"
"Congressional District 1 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,668","670,711","246,650","391,866","4,970","10,522","182","832","15,689","500","15,189","53,957","33,888","2,051","43","77","0","14,946","2,952","1,997","955"
"Congressional District 2 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","777,683","685,249","506,659","121,489","5,883","26,472","223","2,509","22,014","1,023","20,991","92,434","57,293","3,500","627","0","70","24,747","6,197","1,597","4,600"
"Congressional District 3 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","749,521","692,936","528,317","132,992","2,590","11,113","1,072","1,198","15,654","549","15,105","56,585","33,121","2,555","160","255","572","16,481","3,441","1,389","2,052"
"Congressional District 4 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,734","679,331","373,202","237,789","2,255","42,317","649","2,845","20,274","636","19,638","90,403","51,157","4,699","1,266","229","66","27,475","5,511","3,546","1,965"
"Congressional District 5 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,928","684,520","567,033","94,657","1,809","10,227","0","150","10,644","141","10,503","61,408","38,735","854","386","52","0","19,767","1,614","1,153","461"
"Congressional District 6 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,762","709,945","558,891","119,712","3,591","15,317","212","2,459","9,763","373","9,390","50,817","28,011","1,944","1,503","0","56","16,054","3,249","2,423","826"
"Congressional District 7 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","762,540","689,664","523,911","133,398","12,211","5,426","1,511","1,604","11,603","442","11,161","72,876","35,914","626","1,033","121","159","32,228","2,795","2,237","558"
"Congressional District 8 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","744,074","681,113","467,387","136,288","52,679","9,219","144","2,379","13,017","733","12,284","62,961","41,049","822","1,038","195","0","18,208","1,649","1,126","523"
"Congressional District 9 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","780,211","719,080","571,457","97,343","2,323","32,459","110","1,053","14,335","453","13,882","61,131","36,888","2,069","227","307","0","19,825","1,815","816","999"
"Congressional District 10 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,282","693,156","583,884","81,381","1,930","9,642","0","1,617","14,702","351","14,351","46,126","19,896","2,485","420","34","62","19,514","3,715","2,556","1,159"
"Congressional District 11 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","737,318","697,669","639,967","20,184","10,719","8,084","187","2,539","15,989","392","15,597","39,649","22,180","1,174","149","100","62","15,057","927","595","332"
"Congressional District 12 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,617","659,219","214,601","391,099","1,653","35,538","1,173","1,071","14,084","626","13,458","114,398","52,904","7,989","1,070","93","121","48,608","3,613","2,617","996"
"Congressional District 13 (113th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","782,722","718,262","544,236","132,067","1,832","20,663","30","2,329","17,105","0","17,105","64,460","34,270","679","263","40","0","25,415","3,793","2,563","1,230"
"Congressional District (at Large) (113th Congress), North Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","723,393","705,762","632,146","10,370","39,862","9,096","260","266","13,762","150","13,612","17,631","11,332","457","352","0","111","4,354","1,025","885","140"
"Congressional District 1 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,914","703,922","507,690","157,903","769","20,879","586","926","15,169","736","14,433","20,992","15,796","1,200","0","0","30","3,384","582","366","216"
"Congressional District 2 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,391","714,919","626,815","60,473","1,724","11,386","16","980","13,525","457","13,068","12,472","10,214","298","55","0","41","785","1,079","495","584"
"Congressional District 3 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,980","696,236","400,854","236,748","804","26,294","243","1,874","29,419","1,238","28,181","43,744","22,425","2,079","270","966","0","15,818","2,186","1,034","1,152"
"Congressional District 4 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,122","686,247","630,321","33,931","1,016","4,723","185","438","15,633","520","15,113","22,875","14,287","868","461","0","0","5,457","1,802","631","1,171"
"Congressional District 5 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,642","695,461","648,144","22,201","961","10,807","89","303","12,956","118","12,838","35,181","20,057","1,116","69","0","0","10,305","3,634","2,239","1,395"
"Congressional District 6 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,464","706,241","676,788","14,547","906","3,519","181","23","10,277","199","10,078","7,223","4,283","250","40","0","0","1,818","832","219","613"
"Congressional District 7 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","719,276","706,343","653,801","29,819","623","4,999","93","968","16,040","207","15,833","12,933","10,227","213","53","0","0","1,418","1,022","738","284"
"Congressional District 8 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,486","698,598","627,437","40,945","476","10,956","465","799","17,520","70","17,450","22,888","17,680","91","55","0","0","4,054","1,008","125","883"
"Congressional District 9 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,447","642,757","506,869","106,114","1,375","7,079","225","1,133","19,962","374","19,588","72,690","39,772","4,227","1,480","451","0","17,286","9,474","3,944","5,530"
"Congressional District 10 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","723,987","705,678","547,399","121,918","827","14,284","336","1,225","19,689","676","19,013","18,309","12,245","729","76","59","0","3,580","1,620","1,227","393"
"Congressional District 11 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","692,794","666,396","260,834","370,967","1,335","14,743","107","1,315","17,095","376","16,719","26,398","14,406","2,044","130","36","0","6,753","3,029","1,041","1,988"
"Congressional District 12 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","744,647","723,775","642,203","33,252","1,428","24,728","309","748","21,107","459","20,648","20,872","14,243","1,544","96","249","0","3,542","1,198","284","914"
"Congressional District 13 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","719,201","695,054","581,907","85,322","907","9,529","146","1,061","16,182","352","15,830","24,147","15,384","2,217","546","0","0","3,809","2,191","434","1,757"
"Congressional District 14 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,681","708,667","651,066","30,256","546","15,283","0","816","10,700","233","10,467","17,014","13,018","0","0","0","0","847","3,149","324","2,825"
"Congressional District 15 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,133","730,530","671,924","28,107","626","13,718","5","1,187","14,963","431","14,532","11,603","9,838","0","47","138","0","586","994","430","564"
"Congressional District 16 (113th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,643","706,871","661,725","15,402","536","17,721","61","225","11,201","407","10,794","13,772","11,622","367","36","0","0","1,026","721","320","401"
"Congressional District 1 (113th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,208","692,968","509,372","64,930","40,044","16,475","345","533","61,269","760","60,509","80,240","50,644","571","1,384","98","0","21,515","6,028","2,996","3,032"
"Congressional District 2 (113th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,973","712,966","488,558","26,291","120,784","3,462","984","474","72,413","402","72,011","35,007","14,944","13","3,390","9","48","12,439","4,164","2,243","1,921"
"Congressional District 3 (113th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,552","695,956","576,240","27,626","44,083","10,590","2,501","500","34,416","407","34,009","71,596","34,793","623","2,895","70","13","28,563","4,639","1,694","2,945"
"Congressional District 4 (113th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","776,394","715,441","559,875","49,346","39,447","16,801","1,095","755","48,122","171","47,951","60,953","35,991","1,192","1,445","1,408","71","13,240","7,606","3,431","4,175"
"Congressional District 5 (113th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","785,441","663,581","462,721","105,694","33,234","22,336","429","491","38,676","312","38,364","121,860","82,570","730","3,203","184","0","25,061","10,112","2,012","8,100"
"Congressional District 1 (113th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,901","684,125","580,656","12,334","4,513","53,314","3,232","600","29,476","483","28,993","112,776","78,971","990","1,934","483","0","24,972","5,426","2,494","2,932"
"Congressional District 2 (113th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
