"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","680,699","649,222","497,630","93,714","2,203","31,514","0","1,136","23,025","588","22,437","31,477","21,545","863","196","285","0","7,610","978","348","630"
"Congressional District 1 (112th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","646,327","612,363","572,364","13,925","1,513","13,739","78","267","10,477","66","10,411","33,964","27,481","182","485","103","0","4,273","1,440","1,069","371"
"Congressional District 2 (112th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,930","707,055","633,119","25,614","3,363","28,641","9","311","15,998","685","15,313","35,875","20,970","881","438","242","35","10,729","2,580","1,723","857"
"Congressional District 3 (112th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","655,479","629,754","515,625","48,707","3,018","43,928","0","984","17,492","1,026","16,466","25,725","14,988","743","573","21","0","7,562","1,838","576","1,262"
"Congressional District 4 (112th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","620,182","573,806","429,197","55,585","3,195","65,633","216","631","19,349","488","18,861","46,376","25,348","1,909","941","116","0","14,733","3,329","1,114","2,215"
"Congressional District 5 (112th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","628,437","566,496","407,941","97,362","6,279","32,367","43","1,033","21,471","475","20,996","61,941","35,715","1,138","1,582","283","77","19,117","4,029","1,922","2,107"
"Congressional District 6 (112th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,191","747,151","688,677","20,768","2,768","20,684","16","488","13,750","198","13,552","20,040","11,068","138","575","106","0","7,565","588","197","391"
"Congressional District 7 (112th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","625,525","601,034","563,453","4,673","18,168","6,013","125","170","8,432","49","8,383","24,491","14,937","320","935","60","0","5,668","2,571","616","1,955"
"Congressional District 8 (112th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","658,790","650,016","611,309","6,753","16,546","4,323","164","220","10,701","266","10,435","8,774","5,683","444","463","11","0","1,247","926","334","592"
"Congressional District 1 (112th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","791,282","768,971","535,581","220,030","531","3,660","45","179","8,945","331","8,614","22,311","11,856","481","1,150","0","23","6,086","2,715","1,138","1,577"
"Congressional District 2 (112th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","671,249","659,154","201,102","449,876","1,003","2,687","40","0","4,446","458","3,988","12,095","6,247","598","0","0","0","5,182","68","68","0"
"Congressional District 3 (112th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","756,237","739,602","454,378","266,550","7,347","6,624","0","2","4,701","157","4,544","16,635","11,446","682","231","0","0","3,648","628","456","172"
"Congressional District 4 (112th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","759,744","729,672","527,152","175,433","1,553","14,033","0","1,089","10,412","0","10,412","30,072","22,784","1,709","0","73","0","3,079","2,427","2,116","311"
"Congressional District 1 (112th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","576,980","561,266","212,292","321,000","1,150","14,770","32","423","11,599","205","11,394","15,714","10,337","404","57","0","0","3,430","1,486","434","1,052"
"Congressional District 2 (112th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","719,910","702,358","642,329","26,278","678","21,625","0","0","11,448","699","10,749","17,552","11,600","204","13","374","0","3,391","1,970","703","1,267"
"Congressional District 3 (112th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","627,631","609,153","525,648","52,837","978","13,853","323","336","15,178","0","15,178","18,478","13,887","416","63","0","145","1,956","2,011","1,183","828"
"Congressional District 4 (112th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","678,768","654,754","609,507","25,315","2,266","3,674","1,108","1,675","11,209","199","11,010","24,014","14,745","586","402","0","0","6,851","1,430","911","519"
"Congressional District 5 (112th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","639,741","584,594","394,456","156,927","2,274","9,917","1,598","1,144","18,278","347","17,931","55,147","23,995","1,688","355","215","0","24,640","4,254","2,774","1,480"
"Congressional District 6 (112th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","697,885","668,882","610,395","27,697","2,539","10,146","1,144","1,525","15,436","418","15,018","29,003","20,415","716","318","411","0","4,924","2,219","1,577","642"
"Congressional District 7 (112th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,077","693,028","648,267","11,086","5,858","7,168","838","172","19,639","288","19,351","31,049","23,953","186","89","0","0","4,894","1,927","778","1,149"
"Congressional District 8 (112th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","658,889","647,876","593,588","33,845","2,714","3,727","126","175","13,701","110","13,591","11,013","8,711","45","51","0","0","1,607","599","187","412"
"Congressional District 9 (112th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","686,807","672,405","619,476","29,033","2,458","10,134","227","341","10,736","717","10,019","14,402","7,909","116","63","173","151","3,976","2,014","1,306","708"
"Congressional District (at Large) (112th Congress), Montana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","998,199","968,868","872,628","4,210","63,501","5,344","957","475","21,753","209","21,544","29,331","18,666","95","3,143","370","11","4,674","2,372","594","1,778"
"Congressional District 1 (112th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","630,440","586,270","539,503","12,578","7,112","14,901","251","169","11,756","122","11,634","44,170","31,619","1,299","907","336","0","7,999","2,010","602","1,408"
"Congressional District 2 (112th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","648,049","575,859","476,612","63,992","3,266","16,733","234","201","14,821","91","14,730","72,190","40,740","631","1,661","189","0","24,361","4,608","3,453","1,155"
"Congressional District 3 (112th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","564,152","507,082","490,711","5,001","4,033","2,276","208","72","4,781","336","4,445","57,070","45,700","192","1,006","82","0","7,691","2,399","1,941","458"
"Congressional District 1 (112th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","814,286","498,726","308,562","101,236","4,418","48,180","7,300","577","28,453","192","28,261","315,560","210,060","1,870","1,993","298","0","90,578","10,761","3,210","7,551"
"Congressional District 2 (112th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","848,385","674,540","576,656","27,052","18,258","30,188","3,509","911","17,966","512","17,454","173,845","109,259","1,306","2,931","419","144","53,991","5,795","3,922","1,873"
"Congressional District 3 (112th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,060,651","812,835","570,780","85,385","3,810","114,500","5,275","775","32,310","389","31,921","247,816","173,146","5,702","1,395","1,110","132","55,771","10,560","4,907","5,653"
"Congressional District 1 (112th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","661,538","640,788","608,748","7,664","736","12,937","27","1,046","9,630","616","9,014","20,750","15,081","189","569","258","0","4,377","276","175","101"
"Congressional District 2 (112th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","656,656","638,909","603,821","6,440","845","15,787","90","513","11,413","416","10,997","17,747","13,218","362","4","20","0","2,820","1,323","554","769"
"Congressional District 1 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","663,175","582,069","436,204","105,872","1,287","25,371","344","828","12,163","532","11,631","81,106","27,982","3,865","66","152","0","40,787","8,254","4,377","3,877"
"Congressional District 2 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","694,375","586,483","455,072","92,454","2,247","25,936","102","1,974","8,698","603","8,095","107,892","51,104","8,492","3,365","239","0","35,815","8,877","6,996","1,881"
"Congressional District 3 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","680,528","631,612","517,574","65,699","626","30,807","162","2,190","14,554","861","13,693","48,916","33,801","1,668","302","341","86","9,772","2,946","1,546","1,400"
"Congressional District 4 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,663","636,607","545,195","56,834","662","23,807","48","1,471","8,590","806","7,784","90,056","53,644","3,476","297","0","0","27,369","5,270","3,010","2,260"
"Congressional District 5 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","667,593","607,535","523,580","15,194","301","58,415","0","1,979","8,066","397","7,669","60,058","40,887","402","12","203","0","15,929","2,625","1,673","952"
"Congressional District 6 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","670,769","551,747","362,690","90,193","516","79,362","167","6,426","12,393","1,047","11,346","119,022","80,528","4,123","1,983","123","0","27,254","5,011","2,090","2,921"
"Congressional District 7 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","686,790","605,327","462,340","39,875","713","92,848","442","998","8,111","1,711","6,400","81,463","52,294","2,351","282","753","39","24,089","1,655","1,004","651"
"Congressional District 8 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","657,473","428,012","289,197","80,004","470","45,881","0","3,454","9,006","1,607","7,399","229,461","145,210","5,632","1,759","337","325","55,854","20,344","5,064","15,280"
"Congressional District 9 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","673,641","493,252","331,228","47,022","670","101,625","467","3,972","8,268","1,816","6,452","180,389","104,699","4,806","666","699","0","65,238","4,281","2,343","1,938"
"Congressional District 10 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","628,454","504,048","100,016","356,967","1,467","26,237","0","9,939","9,422","1,983","7,439","124,406","57,729","8,710","304","0","610","53,591","3,462","1,724","1,738"
"Congressional District 11 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","671,685","600,415","505,686","19,633","10","61,584","119","2,377","11,006","1,894","9,112","71,270","49,267","1,386","325","90","0","18,231","1,971","1,452","519"
"Congressional District 12 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","707,192","651,162","441,766","84,745","967","110,622","3","2,168","10,891","827","10,064","56,030","33,121","2,412","432","0","0","15,671","4,394","2,328","2,066"
"Congressional District 13 (112th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","692,817","342,196","194,402","69,742","423","61,615","134","7,519","8,361","889","7,472","350,621","209,327","11,348","951","573","317","109,908","18,197","7,695","10,502"
"Congressional District 1 (112th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","712,510","367,942","299,518","16,139","24,091","11,899","403","1,493","14,399","1,021","13,378","344,568","188,355","3,230","4,876","321","326","134,942","12,518","6,681","5,837"
"Congressional District 2 (112th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","679,634","326,250","264,783","10,161","40,133","4,514","103","527","6,029","910","5,119","353,384","285,736","1,179","4,001","174","108","54,272","7,914","5,238","2,676"
"Congressional District 3 (112th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","690,080","414,981","269,908","9,722","113,636","8,187","211","599","12,718","804","11,914","275,099","184,490","3,934","4,088","542","20","71,388","10,637","7,865","2,772"
"Congressional District 1 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","708,867","617,683","548,630","30,989","1,415","24,497","181","1,065","10,906","3,179","7,727","91,184","72,606","1,753","504","100","48","13,521","2,652","1,299","1,353"
"Congressional District 2 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","680,232","530,647","422,472","68,801","373","29,462","112","1,678","7,749","1,166","6,583","149,585","71,100","4,280","472","49","29","64,524","9,131","6,623","2,508"
"Congressional District 3 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","646,527","577,155","510,749","20,898","239","37,324","0","1,738","6,207","1,100","5,107","69,372","39,983","1,955","625","226","54","23,429","3,100","962","2,138"
"Congressional District 4 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","668,106","533,062","345,120","127,535","504","45,683","0","5,890","8,330","1,934","6,396","135,044","56,619","4,652","1,418","57","0","60,727","11,571","8,143","3,428"
"Congressional District 5 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","671,449","499,993","236,705","24,933","2,485","218,533","252","2,129","14,956","2,732","12,224","171,456","98,144","3,768","861","907","0","61,346","6,430","4,863","1,567"
"Congressional District 6 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","675,765","541,072","67,486","324,429","1,845","96,614","746","29,268","20,684","9,153","11,531","134,693","49,662","16,634","109","1,081","0","58,276","8,931","7,240","1,691"
"Congressional District 7 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","655,324","361,910","136,596","104,548","1,275","105,579","0","2,682","11,230","2,567","8,663","293,414","105,456","11,568","601","567","0","160,743","14,479","9,118","5,361"
"Congressional District 8 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","717,316","623,574","482,738","26,202","899","99,051","0","2,036","12,648","1,006","11,642","93,742","52,870","2,044","1,128","420","0","30,726","6,554","4,100","2,454"
"Congressional District 9 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","658,221","540,355","366,482","31,172","372","128,341","31","2,749","11,208","2,350","8,858","117,866","57,731","4,097","679","22","125","48,359","6,853","5,195","1,658"
"Congressional District 10 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","686,869","569,545","130,172","404,431","1,300","22,352","47","3,319","7,924","421","7,503","117,324","40,616","18,582","345","152","1,432","51,185","5,012","3,621","1,391"
"Congressional District 11 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","653,752","559,599","172,086","339,102","574","35,144","0","1,689","11,004","1,960","9,044","94,153","22,227","15,517","151","276","0","52,467","3,515","2,111","1,404"
"Congressional District 12 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","674,825","378,881","187,192","57,937","3,339","116,905","55","3,918","9,535","871","8,664","295,944","143,393","12,480","2,174","902","0","127,437","9,558","5,429","4,129"
"Congressional District 13 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","698,405","585,543","425,145","50,282","313","102,718","0","666","6,419","281","6,138","112,862","77,365","6,082","171","436","0","25,319","3,489","1,929","1,560"
"Congressional District 14 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","634,597","537,934","421,268","26,365","253","79,058","192","2,073","8,725","833","7,892","96,663","54,731","2,841","1,181","328","0","33,597","3,985","1,978","2,007"
"Congressional District 15 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","662,062","369,613","134,882","178,812","371","37,741","0","4,815","12,992","794","12,198","292,449","75,018","27,464","1,156","548","716","161,682","25,865","10,429","15,436"
"Congressional District 16 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","700,474","230,705","17,070","191,724","2,630","10,050","44","4,412","4,775","1,204","3,571","469,769","98,296","43,372","2,256","530","701","306,428","18,186","12,450","5,736"
"Congressional District 17 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","679,509","507,650","245,799","210,594","973","36,277","0","4,144","9,863","1,202","8,661","171,859","38,659","12,012","1,330","358","0","106,079","13,421","8,704","4,717"
"Congressional District 18 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","682,571","526,642","404,349","64,383","506","43,162","0","2,402","11,840","1,588","10,252","155,929","78,195","10,236","863","472","0","56,453","9,710","4,836","4,874"
"Congressional District 19 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,399","614,645","535,599","39,065","393","24,091","0","2,350","13,147","403","12,744","94,754","45,878","2,705","314","142","0","38,411","7,304","4,424","2,880"
"Congressional District 20 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","673,344","649,473","612,629","15,822","592","9,357","0","309","10,764","426","10,338","23,871","13,643","1,530","139","32","11","6,832","1,684","963","721"
"Congressional District 21 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","681,413","642,739","537,132","58,915","1,307","23,326","117","3,418","18,524","662","17,862","38,674","20,710","5,786","546","168","0","7,164","4,300","1,638","2,662"
"Congressional District 22 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","675,843","595,128","494,074","58,721","1,098","25,207","0","733","15,295","930","14,365","80,715","37,540","3,991","1,135","14","14","33,745","4,276","2,226","2,050"
"Congressional District 23 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","664,625","644,682","605,875","16,562","6,603","4,960","424","903","9,355","425","8,930","19,943","9,008","1,288","104","16","0","6,102","3,425","2,283","1,142"
"Congressional District 24 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","661,421","637,625","589,027","25,025","1,895","9,356","0","492","11,830","282","11,548","23,796","12,676","1,677","143","59","0","5,578","3,663","2,042","1,621"
"Congressional District 25 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","664,715","639,315","550,038","53,483","3,073","17,465","33","630","14,593","681","13,912","25,400","16,406","2,572","118","63","0","4,235","2,006","1,160","846"
"Congressional District 26 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","671,603","649,710","594,860","24,835","2,007","17,739","37","221","10,011","645","9,366","21,893","12,207","1,563","268","37","0","6,247","1,571","1,160","411"
"Congressional District 27 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","634,821","595,129","532,462","39,073","4,354","8,216","66","725","10,233","944","9,289","39,692","20,410","1,310","81","69","0","14,466","3,356","2,253","1,103"
"Congressional District 28 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","607,308","560,626","355,235","170,993","2,418","13,290","90","2,957","15,643","479","15,164","46,682","20,841","5,556","1,084","28","0","13,646","5,527","2,774","2,753"
"Congressional District 29 (112th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","665,834","648,161","593,173","22,783","4,313","18,105","5","395","9,387","477","8,910","17,673","13,347","370","56","98","0","2,350","1,452","808","644"
"Congressional District 1 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","630,163","599,730","266,730","314,168","3,931","3,611","96","1,238","9,956","123","9,833","30,433","8,316","916","7","0","0","19,852","1,342","1,110","232"
"Congressional District 2 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,908","656,679","412,418","212,713","4,224","6,540","996","2,060","17,728","630","17,098","90,229","55,069","3,357","1,091","0","0","24,471","6,241","3,817","2,424"
"Congressional District 3 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,658","696,655","542,896","128,205","3,780","8,805","391","322","12,256","806","11,450","54,003","28,316","2,517","1,074","244","125","19,896","1,831","958","873"
"Congressional District 4 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","845,233","762,860","529,614","156,450","2,723","59,161","0","2,424","12,488","1,239","11,249","82,373","52,997","1,078","380","146","0","25,186","2,586","1,527","1,059"
"Congressional District 5 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","682,476","636,309","564,709","51,680","1,525","6,698","0","470","11,227","39","11,188","46,167","24,089","1,270","262","0","0","16,197","4,349","1,549","2,800"
"Congressional District 6 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,931","675,569","565,301","82,508","1,997","11,213","306","1,849","12,395","103","12,292","52,362","30,752","755","428","0","0","18,816","1,611","1,257","354"
"Congressional District 7 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","759,230","703,974","468,005","159,542","55,608","4,393","101","699","15,626","469","15,157","55,256","27,854","2,202","926","89","0","22,363","1,822","1,296","526"
"Congressional District 8 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","718,632","629,921","390,571","197,148","12,122","15,161","344","2,053","12,522","391","12,131","88,711","53,540","3,753","1,298","0","196","23,785","6,139","1,821","4,318"
"Congressional District 9 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","879,730","811,367","623,031","140,552","2,575","27,857","566","284","16,502","424","16,078","68,363","43,334","2,486","940","224","113","18,250","3,016","1,248","1,768"
"Congressional District 10 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","692,489","655,409","570,197","59,682","1,447","13,433","480","309","9,861","131","9,730","37,080","22,319","430","200","271","0","12,425","1,435","1,126","309"
"Congressional District 11 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","707,916","667,085","610,212","29,173","10,694","6,444","277","242","10,043","395","9,648","40,831","28,363","1,606","207","105","0","4,696","5,854","3,369","2,485"
"Congressional District 12 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","736,885","640,321","283,704","314,056","2,084","28,670","141","1,178","10,488","891","9,597","96,564","73,161","3,447","242","114","0","18,128","1,472","532","940"
"Congressional District 13 (112th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,150","692,418","439,744","218,289","1,714","17,679","0","1,448","13,544","333","13,211","85,732","53,281","3,575","154","470","0","25,731","2,521","1,819","702"
"Congressional District (at Large) (112th Congress), North Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","683,932","669,009","605,465","6,368","38,264","6,926","147","246","11,593","97","11,496","14,923","8,862","489","251","144","0","4,116","1,061","376","685"
"Congressional District 1 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","603,510","586,204","383,682","180,874","540","6,849","66","570","13,623","155","13,468","17,306","12,669","293","166","0","0","2,964","1,214","350","864"
"Congressional District 2 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","",""
"Congressional District 3 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","643,432","628,841","494,659","107,292","1,558","12,520","0","566","12,246","940","11,306","14,591","9,080","1,035","88","0","0","3,867","521","128","393"
"Congressional District 4 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","631,042","618,193","568,809","33,158","1,262","3,635","125","169","11,035","244","10,791","12,849","8,799","424","63","0","0","2,423","1,140","496","644"
"Congressional District 5 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","623,169","592,109","569,884","9,442","654","4,587","319","286","6,937","313","6,624","31,060","16,158","1,149","259","228","0","9,604","3,662","1,855","1,807"
"Congressional District 6 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","617,408","610,538","578,447","16,639","854","4,201","9","326","10,062","187","9,875","6,870","3,955","372","0","0","0","1,333","1,210","559","651"
"Congressional District 7 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","687,905","671,216","574,134","66,492","959","8,979","0","1,831","18,821","347","18,474","16,689","6,999","629","215","369","0","5,994","2,483","1,084","1,399"
"Congressional District 8 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","663,607","642,741","574,411","41,948","1,128","13,080","302","1,119","10,753","154","10,599","20,866","15,233","297","74","0","0","3,614","1,648","776","872"
"Congressional District 9 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","619,886","586,123","468,175","92,116","1,195","6,250","38","275","18,074","272","17,802","33,763","16,946","1,936","299","195","79","9,116","5,192","2,075","3,117"
"Congressional District 10 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","596,533","549,775","471,930","49,438","616","14,220","119","310","13,142","259","12,883","46,758","31,679","2,149","442","328","71","8,504","3,585","1,094","2,491"
"Congressional District 11 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","534,223","520,678","180,429","315,650","811","12,238","20","1,087","10,443","358","10,085","13,545","7,740","1,780","0","133","133","3,037","722","136","586"
"Congressional District 12 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,257","729,546","521,493","157,520","1,296","26,825","0","2,463","19,949","743","19,206","28,711","18,203","1,163","224","423","0","7,535","1,163","423","740"
"Congressional District 13 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","645,037","614,191","514,422","72,786","1,639","11,511","121","195","13,517","265","13,252","30,846","17,836","1,278","275","240","0","7,941","3,276","792","2,484"
"Congressional District 14 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","643,128","626,727","584,411","23,057","395","10,290","0","556","8,018","512","7,506","16,401","12,995","213","99","140","0","1,557","1,397","1,052","345"
"Congressional District 15 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","695,016","663,184","546,274","69,453","1,102","26,773","73","1,279","18,230","862","17,368","31,832","17,578","1,153","221","140","0","11,758","982","258","724"
"Congressional District 16 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","646,259","636,128","587,162","29,850","881","4,794","66","344","13,031","0","13,031","10,131","8,342","533","54","42","0","568","592","76","516"
"Congressional District 17 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","602,458","587,204","491,439","71,565","1,101","7,485","0","939","14,675","240","14,435","15,254","9,812","1,697","47","0","0","2,155","1,543","302","1,241"
"Congressional District 18 (112th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","660,089","654,966","625,478","13,463","707","2,562","100","248","12,408","142","12,266","5,123","2,450","74","36","0","0","1,897","666","473","193"
"Congressional District 1 (112th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,958","690,795","512,938","68,890","43,702","16,412","551","844","47,458","394","47,064","77,163","49,616","531","1,169","410","0","19,795","5,642","2,156","3,486"
"Congressional District 2 (112th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","734,292","701,121","481,734","25,177","97,126","2,806","522","150","93,606","175","93,431","33,171","13,802","318","1,757","0","187","10,519","6,588","2,208","4,380"
"Congressional District 3 (112th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
