"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","909,148","765,301","344,247","326,472","794","52,377","179","4,430","36,802","7,862","28,940","143,847","14,005","2,776","2,499","319","0","76,672","47,576","44,989","2,587"
"Congressional District 13 (116th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","792,469","725,807","496,400","158,799","1,895","27,877","70","3,143","37,623","6,023","31,600","66,662","12,375","1,301","76","276","32","23,513","29,089","25,761","3,328"
"Congressional District (at Large) (116th Congress), North Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,948","742,905","637,557","22,345","34,854","10,952","1,720","2,483","32,994","5,424","27,570","32,043","6,708","216","1,101","303","72","9,501","14,142","10,738","3,404"
"Congressional District 1 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","766,737","738,107","512,550","159,571","450","28,015","53","4,617","32,851","4,032","28,819","28,630","6,516","2,053","298","32","104","10,700","8,927","8,528","399"
"Congressional District 2 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,776","720,539","615,722","59,871","284","12,404","38","2,446","29,774","7,034","22,740","18,237","5,751","578","304","446","0","3,499","7,659","5,654","2,005"
"Congressional District 3 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","809,881","748,295","382,897","278,047","437","37,607","199","3,254","45,854","7,116","38,738","61,586","4,848","1,595","1,908","24","0","24,735","28,476","23,060","5,416"
"Congressional District 4 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,581","683,093","613,386","28,932","1,882","7,138","154","2,221","29,380","4,563","24,817","31,488","9,000","311","246","0","0","5,471","16,460","13,395","3,065"
"Congressional District 5 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","731,655","686,991","632,248","14,926","1,627","9,238","1,281","1,970","25,701","6,400","19,301","44,664","8,451","1,081","944","428","0","13,225","20,535","17,666","2,869"
"Congressional District 6 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","681,651","674,779","631,325","12,046","873","3,194","44","3,254","24,043","5,785","18,258","6,872","2,220","420","0","0","0","1,271","2,961","2,455","506"
"Congressional District 7 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","743,551","719,714","661,056","22,305","466","3,768","59","2,046","30,014","7,245","22,769","23,837","5,979","577","512","143","0","3,109","13,517","11,992","1,525"
"Congressional District 8 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,908","715,950","616,972","40,994","680","19,723","951","2,708","33,922","6,221","27,701","29,958","5,655","435","676","26","0","9,207","13,959","12,117","1,842"
"Congressional District 9 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","704,330","624,200","451,196","113,965","762","9,303","655","4,002","44,317","7,926","36,391","80,130","11,677","2,396","2,098","507","625","28,171","34,656","30,708","3,948"
"Congressional District 10 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,978","703,732","526,683","121,271","654","16,858","172","4,257","33,837","5,846","27,991","25,246","5,821","744","378","853","28","5,996","11,426","9,731","1,695"
"Congressional District 11 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","676,238","642,677","251,411","337,163","712","17,585","555","3,545","31,706","5,997","25,709","33,561","4,375","4,155","421","240","0","10,833","13,537","11,153","2,384"
"Congressional District 12 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","808,118","787,926","667,120","39,765","526","38,457","77","5,711","36,270","4,134","32,136","20,192","4,889","1,228","303","229","0","3,575","9,968","8,717","1,251"
"Congressional District 13 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","704,120","675,410","543,208","75,426","474","14,144","22","2,229","39,907","7,434","32,473","28,710","3,527","1,154","91","122","45","6,537","17,234","13,658","3,576"
"Congressional District 14 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","719,537","696,915","610,909","35,672","548","18,682","528","3,573","27,003","9,869","17,134","22,622","4,665","1,202","378","0","0","3,487","12,890","11,095","1,795"
"Congressional District 15 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,052","744,860","653,087","30,528","312","23,172","431","2,839","34,491","7,322","27,169","24,192","4,371","156","661","15","0","7,901","11,088","8,990","2,098"
"Congressional District 16 (116th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","736,904","711,716","648,147","17,199","388","21,078","439","2,012","22,453","6,400","16,053","25,188","4,843","612","301","124","120","4,561","14,627","11,823","2,804"
"Congressional District 1 (116th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","836,922","732,164","507,487","66,942","43,975","27,246","1,044","4,411","81,059","7,691","73,368","104,758","17,629","921","4,775","388","0","32,060","48,985","43,720","5,265"
"Congressional District 2 (116th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,389","680,611","444,602","20,494","122,576","5,263","906","1,450","85,320","4,261","81,059","43,778","8,654","572","4,812","206","33","13,608","15,893","12,257","3,636"
"Congressional District 3 (116th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,472","702,493","563,759","24,789","38,157","11,549","1,562","3,185","59,492","4,385","55,107","87,979","19,455","1,220","4,594","160","0","25,055","37,495","31,793","5,702"
"Congressional District 4 (116th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","805,943","722,382","536,210","47,411","34,882","20,856","907","3,187","78,929","8,192","70,737","83,561","18,352","3,343","6,586","272","153","16,527","38,328","30,179","8,149"
"Congressional District 5 (116th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","828,913","681,743","453,112","105,952","29,998","24,111","626","3,551","64,393","5,216","59,177","147,170","47,798","2,988","7,582","141","16","39,932","48,713","41,770","6,943"
"Congressional District 1 (116th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","864,740","730,132","574,653","14,771","3,895","73,949","3,404","8,100","51,360","11,165","40,195","134,608","21,287","1,762","7,239","619","0","53,428","50,273","41,653","8,620"
"Congressional District 2 (116th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","864,256","734,061","661,474","4,362","11,144","7,321","1,241","3,877","44,642","13,808","30,834","130,195","25,219","477","7,377","606","291","40,661","55,564","47,540","8,024"
"Congressional District 3 (116th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","841,904","734,686","561,037","42,423","3,817","60,220","5,454","5,610","56,125","12,804","43,321","107,218","23,373","1,512","5,173","1,733","200","29,350","45,877","37,055","8,822"
"Congressional District 4 (116th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","825,543","752,218","660,296","6,307","4,831","19,309","1,199","6,051","54,225","11,724","42,501","73,325","18,779","431","2,813","211","271","18,942","31,878","24,724","7,154"
"Congressional District 5 (116th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","849,712","698,542","601,742","8,197","5,616","25,988","4,377","4,860","47,762","16,182","31,580","151,170","21,587","493","4,376","278","290","62,118","62,028","44,074","17,954"
"Congressional District 1 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,085","685,347","582,761","28,573","321","44,552","49","3,444","25,647","5,469","20,178","44,738","7,453","1,539","312","51","0","16,999","18,384","16,518","1,866"
"Congressional District 2 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","737,973","542,230","254,068","179,330","151","70,357","0","8,926","29,398","7,478","21,920","195,743","17,339","6,697","995","283","802","120,161","49,466","40,770","8,696"
"Congressional District 3 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","729,976","683,183","229,210","381,202","1,933","37,604","270","4,060","28,904","4,480","24,424","46,793","7,884","4,081","902","106","476","15,588","17,756","14,742","3,014"
"Congressional District 4 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,187","715,192","557,289","68,343","117","51,218","311","4,687","33,227","6,568","26,659","42,995","9,796","1,474","1,804","289","0","11,392","18,240","16,813","1,427"
"Congressional District 5 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,820","680,718","425,396","174,106","184","49,313","35","3,139","28,545","6,525","22,020","36,102","7,214","1,253","60","301","235","14,493","12,546","11,492","1,054"
"Congressional District 6 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","757,071","633,156","524,081","37,855","100","39,260","0","3,642","28,218","10,503","17,715","123,915","14,999","3,111","2,289","226","15","53,239","50,036","44,363","5,673"
"Congressional District 7 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","756,023","589,753","491,477","42,826","373","23,154","92","6,106","25,725","5,450","20,275","166,270","20,823","2,509","2,224","373","0","66,143","74,198","65,104","9,094"
"Congressional District 8 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,790","611,061","531,435","33,855","498","12,343","546","3,964","28,420","7,412","21,008","98,729","13,795","3,232","181","128","130","37,493","43,770","38,891","4,879"
"Congressional District 9 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,976","648,242","605,053","17,209","114","5,589","0","2,601","17,676","4,033","13,643","61,734","8,281","635","1,108","69","0","24,943","26,698","22,409","4,289"
"Congressional District 10 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,088","686,099","538,859","78,592","193","34,356","253","4,784","29,062","6,235","22,827","71,989","17,438","4,645","977","153","0","24,165","24,611","18,268","6,343"
"Congressional District 11 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,278","680,525","615,067","25,972","197","15,585","454","3,445","19,805","5,128","14,677","74,753","14,862","3,311","1,581","105","0","21,812","33,082","26,250","6,832"
"Congressional District 12 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","684,344","667,120","619,970","13,370","535","10,942","74","2,561","19,668","7,747","11,921","17,224","5,721","249","210","159","0","3,657","7,228","5,953","1,275"
"Congressional District 13 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","694,541","668,771","622,109","16,724","372","4,018","41","2,165","23,342","7,101","16,241","25,770","8,777","366","1,255","19","164","7,309","7,880","7,324","556"
"Congressional District 14 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","684,640","673,505","616,095","19,753","203","5,881","54","2,674","28,845","12,357","16,488","11,135","2,475","260","246","0","0","2,650","5,504","5,201","303"
"Congressional District 15 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","667,819","657,225","617,946","13,242","570","4,423","69","849","20,126","8,982","11,144","10,594","3,401","487","328","77","44","2,210","4,047","3,448","599"
"Congressional District 16 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","687,347","666,804","598,992","31,418","411","7,313","165","4,348","24,157","6,949","17,208","20,543","3,333","461","424","0","0","5,870","10,455","8,741","1,714"
"Congressional District 17 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","732,334","715,664","615,541","38,920","303","22,911","57","2,785","35,147","7,837","27,310","16,670","2,295","444","266","0","0","5,502","8,163","7,032","1,131"
"Congressional District 18 (116th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","693,764","676,911","490,150","114,862","508","28,932","88","5,049","37,322","7,742","29,580","16,853","3,307","946","520","94","91","4,428","7,467","4,812","2,655"
"Congressional District 1 (116th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","551,922","436,522","342,418","27,841","1,552","19,761","244","7,047","37,659","17,718","19,941","115,400","11,388","3,788","350","0","526","60,177","39,171","34,604","4,567"
"Congressional District 2 (116th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","543,688","471,311","412,136","21,612","609","14,145","514","3,168","19,127","5,918","13,209","72,377","9,753","1,167","786","238","208","26,111","34,114","31,585","2,529"
"Congressional District 1 (116th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","824,201","761,645","560,651","148,213","818","17,032","408","2,779","31,744","5,291","26,453","62,556","10,264","2,516","3,869","644","172","23,091","22,000","21,083","917"
"Congressional District 2 (116th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,470","682,436","454,558","179,699","553","16,919","0","3,332","27,375","6,246","21,129","44,034","5,530","645","257","174","0","13,404","24,024","22,727","1,297"
"Congressional District 3 (116th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","708,699","668,980","510,675","109,884","1,328","6,211","239","4,115","36,528","3,821","32,707","39,719","8,600","1,662","1,903","48","0","12,615","14,891","13,619","1,272"
"Congressional District 4 (116th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","780,255","707,480","517,769","130,261","2,890","20,454","130","3,954","32,022","4,392","27,630","72,775","6,020","827","1,702","525","0","30,506","33,195","31,668","1,527"
"Congressional District 5 (116th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,217","706,377","478,522","179,646","3,169","10,161","601","2,645","31,633","3,160","28,473","40,840","10,015","394","373","122","0","14,290","15,646","14,792","854"
"Congressional District 6 (116th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","660,275","626,479","250,029","346,987","780","6,448","412","1,928","19,895","1,799","18,096","33,796","4,938","729","267","237","0","16,365","11,260","10,153","1,107"
"Congressional District 7 (116th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","743,588","707,884","477,004","196,858","1,889","6,580","122","2,941","22,490","4,754","17,736","35,704","6,480","1,388","150","398","39","9,419","17,830","15,887","1,943"
"Congressional District (at Large) (116th Congress), South Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","895,376","857,591","716,326","17,037","70,427","14,308","656","3,326","35,511","5,532","29,979","37,785","6,397","773","2,688","42","24","9,632","18,229","14,550","3,679"
"Congressional District 1 (116th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","734,581","701,684","655,344","10,897","996","4,642","0","2,399","27,406","3,988","23,418","32,897","3,860","282","935","77","0","8,503","19,240","18,584","656"
"Congressional District 2 (116th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","784,818","749,194","660,199","35,440","992","11,297","281","3,594","37,391","5,307","32,084","35,624","5,699","968","685","54","164","7,404","20,650","18,011","2,639"
"Congressional District 3 (116th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,925","709,985","590,116","75,519","919","7,987","73","3,492","31,879","9,455","22,424","35,940","6,657","123","852","277","0","11,251","16,780","15,209","1,571"
"Congressional District 4 (116th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","850,783","787,606","648,361","76,780","1,271","15,879","40","3,647","41,628","8,073","33,555","63,177","15,871","703","785","103","1,634","22,553","21,528","17,463","4,065"
"Congressional District 5 (116th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,094","711,646","466,204","179,104","973","25,159","614","4,119","35,473","7,622","27,851","78,448","8,883","1,074","1,420","220","0","34,779","32,072","29,937","2,135"
"Congressional District 6 (116th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","828,312","784,739","710,445","37,620","791","8,473","114","1,505","25,791","4,358","21,433","43,573","7,415","587","1,519","0","0","17,017","17,035","16,110","925"
"Congressional District 7 (116th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","838,746","789,324","650,127","69,198","1,209","15,370","524","2,005","50,891","5,674","45,217","49,422","11,733","2,731","802","501","304","9,719","23,632","19,291","4,341"
"Congressional District 8 (116th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,283","689,465","512,464","123,682","1,035","18,661","1,920","2,217","29,486","5,258","24,228","24,818","3,143","74","627","119","0","10,248","10,607","9,203","1,404"
"Congressional District 9 (116th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","687,676","631,184","136,659","464,215","502","9,838","513","3,151","16,306","1,879","14,427","56,492","4,180","630","1,757","263","78","32,104","17,480","16,439","1,041"
"Congressional District 1 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,600","591,175","435,550","111,483","3,933","7,664","195","1,333","31,017","4,441","26,576","137,425","40,806","1,343","2,507","0","0","21,732","71,037","66,890","4,147"
"Congressional District 2 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","833,269","528,447","317,367","110,623","1,251","60,546","1,462","6,168","31,030","7,616","23,414","304,822","48,536","2,649","9,426","897","66","96,937","146,311","138,220","8,091"
"Congressional District 3 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","968,602","813,234","477,502","105,086","1,226","184,833","416","9,518","34,653","8,736","25,917","155,368","40,786","2,805","5,220","932","226","33,883","71,516","66,191","5,325"
"Congressional District 4 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","810,364","682,386","555,942","78,487","2,852","10,670","342","3,001","31,092","4,655","26,437","127,978","40,660","1,510","2,175","237","66","30,187","53,143","47,195","5,948"
"Congressional District 5 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","797,242","545,380","378,336","114,774","2,534","13,945","377","1,549","33,865","6,408","27,457","251,862","33,513","2,901","6,252","5","0","62,202","146,989","136,720","10,269"
"Congressional District 6 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","833,987","617,186","359,111","181,791","981","41,605","226","3,304","30,168","7,609","22,559","216,801","36,711","3,012","2,642","1,824","0","81,394","91,218","82,763","8,455"
"Congressional District 7 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","817,706","521,319","286,852","107,847","375","91,258","0","5,235","29,752","9,041","20,711","296,387","37,133","1,132","6,163","910","0","114,188","136,861","127,609","9,252"
"Congressional District 8 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","944,280","708,059","557,512","81,504","1,086","29,512","501","1,936","36,008","9,286","26,722","236,221","59,201","4,566","1,807","2,083","0","44,744","123,820","119,049","4,771"
"Congressional District 9 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,427","458,865","75,306","281,126","1,050","81,130","332","1,733","18,188","2,508","15,680","306,562","37,126","2,159","4,244","2,624","113","141,524","118,772","114,974","3,798"
"Congressional District 10 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","993,729","678,891","473,496","98,714","450","67,692","429","4,910","33,200","11,708","21,492","314,838","72,199","1,265","8,191","1,475","0","110,094","121,614","112,365","9,249"
"Congressional District 11 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","779,873","467,005","408,211","24,401","2,297","7,879","153","2,388","21,676","3,373","18,303","312,868","80,518","1,554","6,579","162","0","81,441","142,614","135,673","6,941"
"Congressional District 12 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","889,755","682,705","510,718","99,021","1,326","36,651","900","4,376","29,713","5,633","24,080","207,050","41,150","2,392","3,859","2,008","386","65,854","91,401","82,690","8,711"
"Congressional District 13 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,745","503,706","422,302","36,123","2,726","12,119","709","2,672","27,055","7,961","19,094","207,039","63,304","1,844","3,862","807","185","44,854","92,183","86,146","6,037"
"Congressional District 14 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,332","559,988","362,042","136,723","1,336","23,888","1,635","3,717","30,647","8,517","22,130","214,344","38,363","4,888","2,028","481","0","47,013","121,571","114,309","7,262"
"Congressional District 15 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","816,197","143,428","111,885","13,702","483","8,413","429","482","8,034","1,414","6,620","672,769","165,445","3,007","2,333","202","0","85,282","416,500","410,577","5,923"
"Congressional District 16 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,065","144,307","93,461","23,438","1,172","9,109","252","2,347","14,528","1,567","12,961","620,758","131,222","2,142","6,651","1,159","526","132,357","346,701","336,157","10,544"
"Congressional District 17 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","815,271","586,784","421,231","96,515","687","36,448","613","4,773","26,517","8,946","17,571","228,487","53,678","1,912","7,796","3,366","537","45,123","116,075","109,702","6,373"
"Congressional District 18 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,929","448,285","127,338","268,952","1,114","25,968","377","2,492","22,044","6,481","15,563","333,644","57,588","1,825","5,092","153","493","91,358","177,135","172,532","4,603"
"Congressional District 19 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,129","448,659","374,603","40,603","891","11,124","237","2,897","18,304","3,961","14,343","289,470","83,908","3,624","2,904","72","0","56,251","142,711","136,833","5,878"
"Congressional District 20 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,332","234,383","150,441","38,493","1,133","21,809","842","2,540","19,125","3,079","16,046","555,949","132,175","6,154","8,550","1,599","126","94,220","313,125","297,377","15,748"
"Congressional District 21 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","877,749","596,741","492,248","29,664","1,097","32,189","1,086","4,789","35,668","9,790","25,878","281,008","71,626","1,395","4,246","736","0","56,036","146,969","135,911","11,058"
"Congressional District 22 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,034,272","746,459","353,998","154,306","625","204,676","648","2,978","29,228","8,933","20,295","287,813","55,739","1,559","4,139","1,213","0","89,971","135,192","127,258","7,934"
"Congressional District 23 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","847,567","255,466","189,988","30,855","2,381","13,214","133","4,472","14,423","2,698","11,725","592,101","155,719","2,613","6,316","1,608","127","133,300","292,418","281,769","10,649"
"Congressional District 24 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","815,338","599,736","327,481","94,850","771","138,762","1,390","7,256","29,226","5,074","24,152","215,602","61,283","1,715","3,056","831","0","60,740","87,977","82,257","5,720"
"Congressional District 25 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","876,198","694,198","541,537","68,191","1,265","38,540","1,658","3,985","39,022","9,781","29,241","182,000","51,342","4,619","3,708","3,482","0","31,996","86,853","77,417","9,436"
"Congressional District 26 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","972,162","793,044","572,594","93,259","590","78,127","260","5,396","42,818","9,227","33,591","179,118","32,084","1,491","5,890","587","0","48,848","90,218","80,975","9,243"
"Congressional District 27 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","749,930","336,629","276,307","29,033","1,546","12,384","647","1,932","14,780","3,547","11,233","413,301","83,546","719","2,433","162","0","64,591","261,850","255,138","6,712"
"Congressional District 28 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,870","173,367","120,183","32,141","670","8,349","93","2,968","8,963","2,338","6,625","601,503","101,325","3,998","2,375","392","0","78,877","414,536","408,439","6,097"
"Congressional District 29 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","685,520","158,319","62,586","71,503","355","16,069","40","1,408","6,358","1,405","4,953","527,201","58,988","1,427","5,343","303","59","171,085","289,996","283,740","6,256"
"Congressional District 30 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","789,579","460,066","110,346","308,404","843","18,863","56","2,060","19,494","2,128","17,366","329,513","54,178","3,998","4,095","0","0","90,509","176,733","172,046","4,687"
"Congressional District 31 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","969,723","720,389","497,937","103,348","978","63,908","892","4,780","48,546","8,573","39,973","249,334","61,507","6,299","5,633","443","238","63,533","111,681","99,025","12,656"
"Congressional District 32 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,999","577,637","372,373","113,146","1,447","57,305","290","2,117","30,959","5,391","25,568","197,362","29,144","3,024","3,271","252","0","50,534","111,137","105,267","5,870"
"Congressional District 33 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,392","221,646","76,290","116,507","1,032","16,104","419","1,525","9,769","1,883","7,886","499,746","65,102","1,726","18,118","934","181","236,481","177,204","169,612","7,592"
"Congressional District 34 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,023","104,053","81,904","8,523","597","3,933","413","2,487","6,196","1,289","4,907","610,970","182,362","767","2,536","89","0","69,247","355,969","351,797","4,172"
"Congressional District 35 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","799,047","332,067","228,295","64,522","911","15,680","171","2,827","19,661","4,576","15,085","466,980","107,488","4,260","8,903","765","730","96,858","247,976","231,936","16,040"
"Congressional District 36 (116th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,738","536,545","423,948","62,325","2,135","17,440","258","1,161","29,278","7,655","21,623","233,193","37,074","3,138","3,326","269","106","68,310","120,970","114,329","6,641"
"Congressional District 1 (116th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","821,989","708,516","650,651","6,895","3,015","12,458","3,736","4,816","26,945","4,520","22,425","113,473","30,916","656","2,450","581","78","34,724","44,068","35,909","8,159"
"Congressional District 2 (116th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","811,531","684,383","603,226","11,470","3,927","21,653","8,409","4,264","31,434","7,504","23,930","127,148","34,192","983","2,390","339","145","50,066","39,033","32,809","6,224"
"Congressional District 3 (116th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","798,985","712,505","641,160","4,639","9,116","16,375","4,472","1,869","34,874","9,948","24,926","86,480","19,679","111","1,809","636","262","27,456","36,527","29,233","7,294"
"Congressional District 4 (116th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
