"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","679,235","630,841","231,787","375,320","1,725","9,174","341","2,141","10,353","106","10,247","48,394","27,763","1,345","332","0","0","17,374","1,580","1,057","523"
"Congressional District 14 (114th Congress), Michigan","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","695,410","661,898","222,427","388,679","1,514","31,780","215","2,114","15,169","874","14,295","33,512","22,648","1,723","110","0","0","7,538","1,493","372","1,121"
"Congressional District 1 (114th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","668,741","627,234","579,022","18,333","1,471","18,466","90","409","9,443","402","9,041","41,507","29,316","48","922","771","7","8,998","1,445","957","488"
"Congressional District 2 (114th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","695,029","654,836","570,472","27,710","2,301","32,847","151","619","20,736","378","20,358","40,193","19,145","737","840","0","0","15,895","3,576","1,982","1,594"
"Congressional District 3 (114th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","700,121","669,793","551,676","50,206","1,485","48,752","264","1,680","15,730","373","15,357","30,328","20,416","1,137","692","92","0","6,676","1,315","873","442"
"Congressional District 4 (114th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","704,158","657,188","475,775","68,243","2,946","84,789","181","786","24,468","515","23,953","46,970","32,585","1,945","384","37","0","7,851","4,168","1,661","2,507"
"Congressional District 5 (114th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","707,578","641,736","444,415","117,612","5,050","45,064","0","2,009","27,586","647","26,939","65,842","33,855","2,488","886","619","0","24,662","3,332","1,534","1,798"
"Congressional District 6 (114th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","687,034","668,796","618,152","16,597","2,432","16,312","42","332","14,929","296","14,633","18,238","10,429","101","143","165","19","5,229","2,152","551","1,601"
"Congressional District 7 (114th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","663,263","635,434","592,451","8,356","18,953","6,153","561","266","8,694","104","8,590","27,829","19,827","337","478","96","24","6,189","878","611","267"
"Congressional District 8 (114th Congress), Minnesota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","663,670","652,537","609,677","6,100","15,596","4,676","231","224","16,033","49","15,984","11,133","7,586","317","633","0","0","1,344","1,253","581","672"
"Congressional District 1 (114th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,765","734,023","510,123","209,126","656","4,839","402","664","8,213","435","7,778","24,742","15,237","673","75","0","0","6,632","2,125","1,225","900"
"Congressional District 2 (114th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","",""
"Congressional District 3 (114th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,475","729,449","451,096","256,406","6,924","8,676","265","409","5,673","150","5,523","16,026","11,523","262","103","0","97","3,401","640","587","53"
"Congressional District 4 (114th Congress), Mississippi","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,018","732,729","524,150","180,784","2,069","12,013","70","230","13,413","314","13,099","31,289","19,784","965","127","0","0","8,598","1,815","863","952"
"Congressional District 1 (114th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","736,055","709,300","303,085","360,477","698","22,456","562","941","21,081","659","20,422","26,755","19,135","1,378","262","232","0","3,837","1,911","924","987"
"Congressional District 2 (114th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,531","747,435","668,934","28,378","1,642","33,289","223","587","14,382","793","13,589","20,096","13,796","199","193","281","255","4,473","899","646","253"
"Congressional District 3 (114th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,899","758,164","707,856","25,864","2,418","9,256","119","829","11,822","203","11,619","16,735","12,080","223","286","85","116","1,897","2,048","761","1,287"
"Congressional District 4 (114th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","762,763","734,022","660,152","38,881","2,968","11,600","410","628","19,383","657","18,726","28,741","16,860","1,256","767","57","193","7,053","2,555","1,140","1,415"
"Congressional District 5 (114th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","757,920","690,504","485,175","164,814","3,145","14,990","2,429","1,413","18,538","394","18,144","67,416","33,737","965","303","58","8","28,402","3,943","2,300","1,643"
"Congressional District 6 (114th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,667","736,180","674,375","34,776","2,492","7,495","533","115","16,394","407","15,987","29,487","20,494","497","619","194","12","4,746","2,925","1,107","1,818"
"Congressional District 7 (114th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","770,073","731,684","680,176","13,667","6,996","10,462","1,150","134","19,099","0","19,099","38,389","26,929","449","241","17","93","9,227","1,433","969","464"
"Congressional District 8 (114th Congress), Missouri","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","748,764","735,970","679,015","37,930","2,367","4,364","96","0","12,198","245","11,953","12,794","9,528","215","411","53","0","1,332","1,255","317","938"
"Congressional District (at Large) (114th Congress), Montana","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,032,949","995,647","894,545","4,289","62,709","8,643","1,034","141","24,286","234","24,052","37,302","24,156","436","2,397","428","0","7,001","2,884","769","2,115"
"Congressional District 1 (114th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","638,320","580,372","524,560","18,863","6,978","15,298","604","142","13,927","262","13,665","57,948","44,869","797","937","244","38","7,985","3,078","1,243","1,835"
"Congressional District 2 (114th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","652,870","581,256","477,844","63,369","3,014","20,406","74","1,608","14,941","746","14,195","71,614","54,481","647","1,630","127","112","12,020","2,597","931","1,666"
"Congressional District 3 (114th Congress), Nebraska","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","605,000","537,594","515,616","6,086","4,628","3,831","148","504","6,781","95","6,686","67,406","54,618","773","173","0","245","9,207","2,390","933","1,457"
"Congressional District 1 (114th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","703,299","374,867","215,819","68,431","2,619","59,521","4,072","2,667","21,738","833","20,905","328,432","164,436","4,151","5,658","1,037","545","140,574","12,031","8,836","3,195"
"Congressional District 2 (114th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","706,464","548,425","469,654","12,635","12,754","25,935","3,097","991","23,359","1,147","22,212","158,039","109,579","347","1,569","135","249","38,155","8,005","4,146","3,859"
"Congressional District 3 (114th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,676","633,245","434,976","52,954","3,807","101,839","5,390","2,041","32,238","797","31,441","125,431","82,900","2,633","987","1,172","869","29,656","7,214","3,145","4,069"
"Congressional District 4 (114th Congress), Nevada","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","722,406","520,914","340,239","102,548","5,262","41,011","3,665","1,223","26,966","989","25,977","201,492","134,738","3,021","951","916","439","49,412","12,015","5,126","6,889"
"Congressional District 1 (114th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","671,640","647,016","611,349","10,813","297","12,185","165","930","11,277","397","10,880","24,624","19,266","1,603","20","0","0","3,300","435","298","137"
"Congressional District 2 (114th Congress), New Hampshire","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","658,968","639,237","598,668","7,682","872","21,589","89","274","10,063","303","9,760","19,731","15,979","1,194","372","240","0","1,159","787","173","614"
"Congressional District 1 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,908","642,674","463,191","117,560","204","39,283","330","2,868","19,238","941","18,297","96,234","35,010","4,110","729","213","0","46,639","9,533","5,320","4,213"
"Congressional District 2 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,093","604,683","474,091","82,949","1,339","29,164","66","209","16,865","1,143","15,722","116,410","79,862","4,816","427","698","172","22,809","7,626","5,240","2,386"
"Congressional District 3 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","735,336","676,270","555,385","74,561","476","26,604","0","544","18,700","381","18,319","59,066","33,947","5,435","250","670","187","13,707","4,870","1,944","2,926"
"Congressional District 4 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,131","664,834","574,283","44,888","167","32,962","423","2,522","9,589","207","9,382","77,297","56,407","2,455","509","152","43","14,567","3,164","904","2,260"
"Congressional District 5 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","743,424","648,961","526,277","35,373","968","74,725","802","1,149","9,667","688","8,979","94,463","57,772","3,300","533","511","0","28,431","3,916","1,955","1,961"
"Congressional District 6 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,711","591,393","357,213","75,991","1,234","142,059","204","1,738","12,954","2,838","10,116","162,318","121,302","5,737","441","1,012","0","28,255","5,571","3,185","2,386"
"Congressional District 7 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","743,127","658,517","536,473","31,395","136","75,692","0","1,941","12,880","648","12,232","84,610","53,595","722","918","493","0","25,392","3,490","1,989","1,501"
"Congressional District 8 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,452","345,352","192,791","69,790","1,067","63,030","414","7,194","11,066","1,952","9,114","422,100","238,628","11,195","2,263","1,774","358","148,366","19,516","6,676","12,840"
"Congressional District 9 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,840","482,991","291,104","71,538","848","107,008","265","1,353","10,875","1,504","9,371","277,849","133,556","6,488","1,861","37","63","120,615","15,229","4,570","10,659"
"Congressional District 10 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,684","605,800","155,527","372,424","737","57,453","149","8,073","11,437","2,567","8,870","158,884","76,356","11,917","318","459","0","63,514","6,320","3,035","3,285"
"Congressional District 11 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","735,657","650,968","540,496","26,656","151","70,673","37","393","12,562","716","11,846","84,689","65,475","2,231","195","489","26","11,612","4,661","1,952","2,709"
"Congressional District 12 (114th Congress), New Jersey","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","751,650","623,391","353,976","131,101","641","123,568","17","4,169","9,919","1,912","8,007","128,259","87,550","5,981","458","511","0","29,795","3,964","1,714","2,250"
"Congressional District 1 (114th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","690,571","349,580","277,223","16,336","25,530","15,339","296","1,461","13,395","735","12,660","340,991","217,085","3,484","4,254","290","95","96,426","19,357","13,862","5,495"
"Congressional District 2 (114th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","703,727","325,316","262,515","13,433","34,652","5,252","137","922","8,405","340","8,065","378,411","328,880","858","3,354","450","0","37,561","7,308","3,809","3,499"
"Congressional District 3 (114th Congress), New Mexico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","690,811","408,949","258,371","11,828","117,347","6,951","426","1,210","12,816","618","12,198","281,862","186,596","1,934","8,375","1,000","401","74,040","9,516","5,287","4,229"
"Congressional District 1 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,589","618,716","543,986","37,260","1,422","26,443","0","2,297","7,308","783","6,525","107,873","85,966","3,258","161","100","0","12,450","5,938","3,150","2,788"
"Congressional District 2 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,038","556,335","450,830","64,176","282","28,725","61","1,979","10,282","933","9,349","164,703","98,668","5,169","629","47","0","43,455","16,735","3,604","13,131"
"Congressional District 3 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,764","647,637","497,044","22,376","598","112,954","270","5,259","9,136","1,076","8,060","74,127","45,305","521","494","241","0","23,413","4,153","1,508","2,645"
"Congressional District 4 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","723,380","573,954","406,460","105,537","884","48,429","0","4,578","8,066","2,069","5,997","149,426","63,332","5,074","690","281","0","63,170","16,879","6,624","10,255"
"Congressional District 5 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","779,896","615,045","81,102","367,744","1,819","107,031","61","36,232","21,056","9,038","12,018","164,851","57,119","16,581","722","795","0","78,910","10,724","6,935","3,789"
"Congressional District 6 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","744,562","606,328","255,434","28,387","1,213","298,968","101","4,952","17,273","1,520","15,753","138,234","74,866","3,825","1,194","1,959","24","48,716","7,650","4,804","2,846"
"Congressional District 7 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,292","447,925","233,192","56,066","1,026","139,117","208","5,199","13,117","2,102","11,015","305,367","138,521","20,520","2,624","1,053","0","130,468","12,181","6,458","5,723"
"Congressional District 8 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,795","631,867","183,275","385,520","1,372","46,251","138","3,895","11,416","997","10,419","137,928","55,410","20,083","696","401","0","55,216","6,122","3,763","2,359"
"Congressional District 9 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","759,225","665,317","236,761","358,633","386","51,400","0","3,569","14,568","1,418","13,150","93,908","28,517","18,713","1,133","562","0","41,054","3,929","1,683","2,246"
"Congressional District 10 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,323","639,688","445,411","31,461","2,468","141,802","13","3,352","15,181","787","14,394","88,635","46,380","2,196","1,227","758","32","34,130","3,912","1,670","2,242"
"Congressional District 11 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,433","597,815","434,145","50,959","900","98,316","313","1,823","11,359","1,362","9,997","123,618","79,389","6,307","1,357","1,045","0","30,070","5,450","2,680","2,770"
"Congressional District 12 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,946","634,154","476,668","30,611","839","104,159","258","2,461","19,158","2,093","17,065","99,792","60,011","5,551","606","292","0","26,776","6,556","3,265","3,291"
"Congressional District 13 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,434","360,217","117,098","189,714","265","33,199","357","2,002","17,582","1,938","15,644","430,217","102,353","37,681","3,983","862","154","252,371","32,813","15,287","17,526"
"Congressional District 14 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,690","378,205","166,040","69,884","1,066","127,013","203","3,452","10,547","924","9,623","342,485","151,148","8,391","4,156","1,156","0","165,801","11,833","5,591","6,242"
"Congressional District 15 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","762,550","258,896","23,845","210,596","2,146","13,079","0","2,793","6,437","179","6,258","503,654","84,311","25,818","1,770","185","0","375,893","15,677","7,627","8,050"
"Congressional District 16 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","748,723","562,678","279,193","227,425","886","37,433","145","7,823","9,773","1,233","8,540","186,045","80,644","20,670","2,472","273","91","66,491","15,404","6,639","8,765"
"Congressional District 17 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,551","577,515","442,562","71,969","1,123","46,012","104","2,916","12,829","1,322","11,507","165,036","74,537","6,050","1,272","341","59","71,632","11,145","7,002","4,143"
"Congressional District 18 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,268","601,968","494,154","67,564","1,528","21,801","252","2,941","13,728","1,503","12,225","118,300","53,910","4,319","820","295","165","51,576","7,215","4,644","2,571"
"Congressional District 19 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,044","653,334","598,459","28,828","386","11,380","318","783","13,180","338","12,842","51,710","30,401","2,298","695","168","0","12,881","5,267","2,062","3,205"
"Congressional District 20 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,216","681,179","555,060","61,162","731","37,528","390","4,840","21,468","1,643","19,825","46,037","26,080","3,547","147","496","0","10,653","5,114","1,331","3,783"
"Congressional District 21 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,842","687,318","644,891","22,055","2,697","6,710","383","326","10,256","112","10,144","23,524","13,130","1,033","32","60","39","5,361","3,869","2,000","1,869"
"Congressional District 22 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","711,391","685,292","623,259","26,028","1,259","19,416","598","487","14,245","232","14,013","26,099","13,876","1,966","75","64","567","6,796","2,755","1,340","1,415"
"Congressional District 23 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","708,372","682,257","624,828","19,793","3,645","18,362","180","1,204","14,245","308","13,937","26,115","17,429","1,720","406","80","0","5,555","925","529","396"
"Congressional District 24 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","708,959","677,748","578,977","56,679","3,345","18,964","427","2,176","17,180","380","16,800","31,211","21,170","2,576","25","61","60","4,587","2,732","1,007","1,725"
"Congressional District 25 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","722,956","660,916","506,970","109,251","1,600","28,411","99","1,127","13,458","774","12,684","62,040","38,412","7,908","1,964","675","0","9,587","3,494","1,919","1,575"
"Congressional District 26 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,758","668,361","488,749","129,293","2,811","28,742","192","2,670","15,904","1,047","14,857","46,397","17,710","2,773","317","402","93","20,348","4,754","2,741","2,013"
"Congressional District 27 (114th Congress), New York","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","717,794","699,933","662,458","16,989","3,434","7,889","91","517","8,555","478","8,077","17,861","11,686","825","135","0","0","4,338","877","409","468"
"Congressional District 1 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,488","664,075","252,914","379,068","5,024","11,191","437","443","14,998","229","14,769","64,413","38,489","2,829","3,891","252","483","14,073","4,396","2,397","1,999"
"Congressional District 2 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,200","706,425","513,651","129,692","6,899","31,880","762","1,842","21,699","466","21,233","89,775","50,566","2,839","515","28","59","31,780","3,988","2,023","1,965"
"Congressional District 3 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","756,975","704,094","531,195","138,766","1,961","10,204","328","1,887","19,753","525","19,228","52,881","31,419","2,518","1,748","307","13","12,895","3,981","2,044","1,937"
"Congressional District 4 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","811,063","712,698","386,308","250,211","4,025","49,236","698","2,691","19,529","287","19,242","98,365","55,340","6,887","626","146","0","31,220","4,146","1,399","2,747"
"Congressional District 5 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,211","689,046","565,482","96,270","2,274","13,731","306","2,269","8,714","485","8,229","66,165","39,934","1,306","274","0","684","21,049","2,918","857","2,061"
"Congressional District 6 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,560","707,786","551,476","120,231","1,617","17,187","120","1,281","15,874","317","15,557","45,774","27,418","734","728","150","248","13,143","3,353","1,724","1,629"
"Congressional District 7 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","785,124","704,838","541,189","128,389","14,466","6,319","46","302","14,127","122","14,005","80,286","54,354","2,488","646","80","0","19,901","2,817","2,258","559"
"Congressional District 8 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,103","679,757","459,793","147,496","52,657","6,914","0","1,218","11,679","330","11,349","70,346","36,215","2,283","656","128","0","28,038","3,026","2,310","716"
"Congressional District 9 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","828,929","755,191","586,465","109,652","2,267","38,797","0","1,284","16,726","791","15,935","73,738","55,844","817","144","265","0","15,616","1,052","606","446"
"Congressional District 10 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","751,909","704,185","589,567","87,342","2,452","11,303","0","1,462","12,059","233","11,826","47,724","23,922","1,128","106","155","416","20,135","1,862","997","865"
"Congressional District 11 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,784","695,716","637,584","23,210","12,180","8,945","224","2,825","10,748","143","10,605","44,068","27,358","548","654","156","0","14,775","577","353","224"
"Congressional District 12 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","793,964","682,419","228,235","388,188","2,700","40,913","46","3,073","19,264","330","18,934","111,545","69,511","3,897","712","204","120","32,595","4,506","2,112","2,394"
"Congressional District 13 (114th Congress), North Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","791,492","724,898","544,009","143,303","980","19,384","0","1,477","15,745","1,022","14,723","66,594","36,477","2,400","311","447","0","23,039","3,920","2,432","1,488"
"Congressional District (at Large) (114th Congress), North Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","756,928","730,869","650,304","15,387","36,789","9,696","445","434","17,814","106","17,708","26,059","17,596","294","956","408","0","5,685","1,120","267","853"
"Congressional District 1 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","729,977","710,357","506,408","160,670","578","23,054","94","1,307","18,246","320","17,926","19,620","13,787","461","107","0","0","4,634","631","69","562"
"Congressional District 2 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,725","714,819","628,340","60,591","1,325","9,611","0","443","14,509","132","14,377","15,906","9,724","279","199","0","245","3,320","2,139","1,524","615"
"Congressional District 3 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,295","716,467","408,162","248,340","1,223","27,041","145","1,289","30,267","878","29,389","50,828","31,616","2,354","144","0","161","13,814","2,739","1,166","1,573"
"Congressional District 4 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,302","686,810","627,023","37,484","1,948","6,601","0","1,391","12,363","181","12,182","26,492","18,578","668","507","413","140","2,790","3,396","1,658","1,738"
"Congressional District 5 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,478","684,213","643,068","19,393","449","8,551","224","273","12,255","156","12,099","37,265","20,526","282","84","326","0","10,839","5,208","3,076","2,132"
"Congressional District 6 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","699,217","692,544","659,971","16,492","1,249","3,024","0","694","11,114","68","11,046","6,673","3,589","616","140","0","0","1,633","695","450","245"
"Congressional District 7 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,591","729,903","678,938","28,669","584","5,315","60","475","15,862","48","15,814","15,688","11,604","344","10","0","0","1,860","1,870","878","992"
"Congressional District 8 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,589","703,176","627,646","40,873","495","13,535","1,975","452","18,200","212","17,988","24,413","16,191","534","1,089","0","0","5,654","945","642","303"
"Congressional District 9 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,752","634,276","481,966","119,463","1,294","9,161","368","819","21,205","0","21,205","75,476","42,080","3,662","1,466","672","0","18,036","9,560","4,519","5,041"
"Congressional District 10 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,041","700,717","541,200","117,936","1,063","15,091","141","1,838","23,448","306","23,142","19,324","14,856","444","478","29","0","2,579","938","519","419"
"Congressional District 11 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","704,489","672,498","264,840","367,843","1,516","18,374","63","1,371","18,491","622","17,869","31,991","17,591","3,143","1,061","238","35","6,751","3,172","1,636","1,536"
"Congressional District 12 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,297","748,962","660,212","35,607","1,263","27,689","76","2,981","21,134","517","20,617","16,335","12,374","142","0","122","155","2,355","1,187","826","361"
"Congressional District 13 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,977","686,674","577,060","80,048","1,036","11,694","32","130","16,674","154","16,520","23,303","15,890","2,487","274","120","339","2,479","1,714","1,022","692"
"Congressional District 14 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,084","697,769","640,316","30,844","512","14,338","141","394","11,224","250","10,974","18,315","13,222","632","0","0","0","1,992","2,469","820","1,649"
"Congressional District 15 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,491","732,652","662,985","29,820","352","22,605","302","1,051","15,537","436","15,101","14,839","11,247","549","73","112","0","1,646","1,212","698","514"
"Congressional District 16 (114th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,118","690,384","647,528","15,433","857","15,752","299","70","10,445","953","9,492","14,734","10,517","188","525","0","0","3,022","482","0","482"
"Congressional District 1 (114th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","792,694","706,554","515,404","68,614","40,495","20,636","214","1,821","59,370","463","58,907","86,140","48,472","816","2,681","311","21","26,583","7,256","2,814","4,442"
"Congressional District 2 (114th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,930","712,466","483,538","26,084","120,126","3,771","1,527","415","77,005","200","76,805","38,464","16,908","963","2,558","83","51","11,925","5,976","2,986","2,990"
"Congressional District 3 (114th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","779,713","703,653","578,584","29,051","43,984","10,692","394","255","40,693","962","39,731","76,060","40,331","557","3,467","30","0","27,284","4,391","2,265","2,126"
"Congressional District 4 (114th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,004","712,407","553,761","49,479","34,563","17,884","607","1,420","54,693","277","54,416","65,597","39,087","1,398","3,329","176","54","13,626","7,927","2,761","5,166"
"Congressional District 5 (114th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","809,997","679,794","466,224","107,598","33,874","24,945","543","1,214","45,396","596","44,800","130,203","96,077","1,754","1,521","0","130","23,725","6,996","2,712","4,284"
"Congressional District 1 (114th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","820,305","701,704","588,677","13,342","3,511","61,327","2,122","849","31,876","755","31,121","118,601","78,661","481","3,062","614","353","29,821","5,609","2,744","2,865"
