year,state_po,district,republican_victory,republican_president,midterm,pvi
2018,MA,3,False,True,True,-9.79
2018,MA,4,False,True,True,-10.31
2018,MA,5,False,True,True,-19.97
2018,MA,6,False,True,True,-7.15
2018,MA,7,False,True,True,-35.37
2018,MA,8,False,True,True,-11.12
2018,MA,9,False,True,True,-4.5
2018,MI,1,True,True,True,10.82
2018,MI,2,True,True,True,9.95
2018,MI,3,True,True,True,6.04
2018,MI,4,True,True,True,12.22
2018,MI,5,False,True,True,-3.18
2018,MI,6,True,True,True,4.85
2018,MI,7,True,True,True,8.5
2018,MI,8,False,True,True,4.39
2018,MI,9,False,True,True,-3.65
2018,MI,10,True,True,True,15.43
2018,MI,11,False,True,True,3.74
2018,MI,12,False,True,True,-13.27
2018,MI,13,False,True,True,-31.05
2018,MI,14,False,True,True,-29.95
2018,MN,1,True,True,True,7.25
2018,MN,2,False,True,True,1.81
2018,MN,3,False,True,True,-2.63
2018,MN,4,False,True,True,-14.73
2018,MN,5,False,True,True,-27.49
2018,MN,6,True,True,True,13.68
2018,MN,7,False,True,True,14.99
2018,MN,8,True,True,True,6.94
2018,MS,1,True,True,True,17.11
2018,MS,2,False,True,True,-13.66
2018,MS,3,True,True,True,13.33
2018,MS,4,True,True,True,21.73
2018,MO,1,False,True,True,-29.16
2018,MO,2,True,True,True,7.4
2018,MO,3,True,True,True,20.03
2018,MO,4,True,True,True,18.74
2018,MO,5,False,True,True,-7.02
2018,MO,6,True,True,True,16.94
2018,MO,7,True,True,True,24.1
2018,MO,8,True,True,True,26.75
2018,MT,0,True,True,True,11.42
2018,NE,1,True,True,True,11.92
2018,NE,2,True,True,True,3.15
2018,NE,3,True,True,True,28.43
2018,NV,1,False,True,True,-14.45
2018,NV,2,True,True,True,7.41
2018,NV,3,False,True,True,1.62
2018,NV,4,False,True,True,-2.01
2018,NH,1,False,True,True,1.75
2018,NH,2,False,True,True,-0.85
2018,NJ,1,False,True,True,-12.11
2018,NJ,2,False,True,True,2.09
2018,NJ,3,False,True,True,3.15
2018,NJ,4,True,True,True,8.26
2018,NJ,5,False,True,True,2.14
2018,NJ,6,False,True,True,-7.75
2018,NJ,7,False,True,True,1.67
2018,NJ,8,False,True,True,-26.84
2018,NJ,9,False,True,True,-15.41
2018,NJ,10,False,True,True,-35.99
2018,NJ,11,False,True,True,2.4
2018,NJ,12,False,True,True,-15.86
2018,NM,1,False,True,True,-7.88
2018,NM,2,False,True,True,6.46
2018,NM,3,False,True,True,-7.55
2018,NY,1,False,True,True,6.02
2018,NY,2,True,True,True,4.26
2018,NY,3,False,True,True,-1.39
2018,NY,4,False,True,True,-3.94
2018,NY,5,False,True,True,-36.53
2018,NY,6,False,True,True,-16.07
2018,NY,7,False,True,True,-38.06
2018,NY,8,False,True,True,-35.81
2018,NY,9,False,True,True,-34.11
2018,NY,10,False,True,True,-27.83
2018,NY,11,False,True,True,4.56
2018,NY,12,False,True,True,-32.76
2018,NY,13,False,True,True,-43.35
2018,NY,14,False,True,True,-28.83
2018,NY,15,False,True,True,-44.2
2018,NY,16,False,True,True,-24.98
2018,NY,17,False,True,True,-8.38
2018,NY,18,False,True,True,1.59
2018,NY,19,False,True,True,3.24
2018,NY,20,False,True,True,-6.63
2018,NY,21,True,True,True,6.08
2018,NY,22,False,True,True,7.56
2018,NY,23,True,True,True,7.4
2018,NY,24,False,True,True,-2.16
2018,NY,25,False,True,True,-7.63
2018,NY,26,False,True,True,-10.15
2018,NY,27,False,True,True,12.57
2018,NC,1,False,True,True,-17.7
2018,NC,2,True,True,True,7.23
2018,NC,3,True,True,True,12.83
2018,NC,4,False,True,True,-18.36
2018,NC,5,True,True,True,9.91
2018,NC,6,True,True,True,8.59
2018,NC,7,True,True,True,9.89
2018,NC,8,True,True,True,8.38
2018,NC,9,True,True,True,7.5
2018,NC,10,True,True,True,12.98
2018,NC,11,True,True,True,15.34
2018,NC,12,False,True,True,-18.91
2018,NC,13,True,True,True,5.77
2018,ND,0,True,True,True,18.71
2018,OH,1,True,True,True,4.71
2018,OH,2,True,True,True,9.05
2018,OH,3,False,True,True,-19.1
2018,OH,4,True,True,True,16.38
2018,OH,5,True,True,True,12.56
2018,OH,6,True,True,True,19.56
2018,OH,7,True,True,True,14.22
2018,OH,8,True,True,True,18.08
2018,OH,9,False,True,True,-12.07
2018,OH,10,True,True,True,4.43
2018,OH,11,False,True,True,-31.54
2018,OH,12,True,True,True,7.18
2018,OH,13,False,True,True,-4.65
2018,OH,14,True,True,True,6.25
2018,OH,15,True,True,True,8.22
2018,OH,16,True,True,True,8.9
2018,OK,1,True,True,True,16.73
2018,OK,2,True,True,True,25.4
2018,OK,3,True,True,True,28.26
2018,OK,4,True,True,True,20.41
2018,OK,5,False,True,True,9.14
2018,OR,1,False,True,True,-10.2
2018,OR,2,True,True,True,11.53
2018,OR,3,False,True,True,-24.22
2018,OR,4,False,True,True,0.39
2018,OR,5,False,True,True,-0.83
2018,PA,1,True,True,True,-30.43
2018,PA,2,False,True,True,-40.61
2018,PA,3,False,True,True,13.08
2018,PA,4,False,True,True,11.72
2018,PA,5,False,True,True,14.61
2018,PA,6,False,True,True,1.45
2018,PA,7,False,True,True,0.64
2018,PA,8,False,True,True,1.43
2018,PA,9,True,True,True,21.22
2018,PA,10,True,True,True,18.05
2018,PA,11,True,True,True,11.8
2018,PA,12,True,True,True,11.49
2018,PA,13,True,True,True,-15.84
2018,PA,14,True,True,True,-17.17
2018,PA,15,True,True,True,4.63
2018,PA,16,True,True,True,4.78
2018,PA,17,False,True,True,3.71
2018,PA,18,False,True,True,11.06
2018,RI,1,False,True,True,-12.97
2018,RI,2,False,True,True,-4.16
2018,SC,1,False,True,True,8.73
2018,SC,2,True,True,True,11.9
2018,SC,3,True,True,True,20.07
2018,SC,4,True,True,True,14.82
2018,SC,5,True,True,True,10.05
2018,SC,6,False,True,True,-19.11
2018,SC,7,True,True,True,9.83
2018,SD,0,True,True,True,15.61
2018,TN,1,True,True,True,29.49
2018,TN,2,True,True,True,19.96
2018,TN,3,True,True,True,18.75
2018,TN,4,True,True,True,21.46
2018,TN,5,False,True,True,-7.64
2018,TN,6,True,True,True,25.41
2018,TN,7,True,True,True,20.87
2018,TN,8,True,True,True,19.34
2018,TN,9,False,True,True,-28.21
2018,TX,1,True,True,True,24.94
2018,TX,2,True,True,True,8.46
2018,TX,3,True,True,True,10.72
2018,TX,4,True,True,True,28.24
2018,TX,5,True,True,True,16.12
2018,TX,6,True,True,True,8.28
2018,TX,7,False,True,True,3.5
2018,TX,8,True,True,True,27.27
2018,TX,9,False,True,True,-29.45
2018,TX,10,True,True,True,7.52
2018,TX,11,True,True,True,31.6
2018,TX,12,True,True,True,17.63
2018,TX,13,True,True,True,33.57
2018,TX,14,True,True,True,11.5
2018,TX,15,False,True,True,-7.16
2018,TX,16,False,True,True,-18.5
2018,TX,17,True,True,True,11.1
2018,TX,18,False,True,True,-27.39
2018,TX,19,True,True,True,26.64
2018,TX,20,False,True,True,-11.62
2018,TX,21,True,True,True,8.07
2018,TX,22,True,True,True,7.62
2018,TX,23,True,True,True,0.3
2018,TX,24,True,True,True,6.64
2018,TX,25,True,True,True,10.0
2018,TX,26,True,True,True,16.46
2018,TX,27,True,True,True,13.3
2018,TX,28,False,True,True,-9.11
2018,TX,29,False,True,True,-20.57
2018,TX,30,False,True,True,-29.65
2018,TX,31,True,True,True,9.12
2018,TX,32,False,True,True,2.56
2018,TX,33,False,True,True,-23.41
2018,TX,34,False,True,True,-9.84
2018,TX,35,False,True,True,-15.63
2018,TX,36,True,True,True,25.36
2018,UT,1,True,True,True,22.84
2018,UT,2,True,True,True,13.07
2018,UT,3,True,True,True,21.57
2018,UT,4,False,True,True,9.59
2018,VT,0,False,True,True,-14.63
2018,VA,1,True,True,True,7.76
2018,VA,2,False,True,True,2.95
2018,VA,3,False,True,True,-15.63
2018,VA,4,False,True,True,-9.96
2018,VA,5,True,True,True,6.52
2018,VA,6,True,True,True,13.62
2018,VA,7,False,True,True,5.26
2018,VA,8,False,True,True,-24.23
2018,VA,9,True,True,True,21.11
2018,VA,10,False,True,True,-2.48
2018,VA,11,False,True,True,-17.64
2018,WA,1,False,True,True,-6.74
2018,WA,2,False,True,True,-10.43
2018,WA,3,True,True,True,4.54
2018,WA,4,True,True,True,13.34
2018,WA,5,True,True,True,7.94
2018,WA,6,False,True,True,-5.68
2018,WA,7,False,True,True,-34.3
2018,WA,8,False,True,True,-0.1
2018,WA,9,False,True,True,-22.44
2018,WA,10,False,True,True,-5.28
2018,WV,1,True,True,True,21.27
2018,WV,2,True,True,True,18.5
2018,WV,3,True,True,True,24.73
2018,WI,1,True,True,True,5.96
2018,WI,2,False,True,True,-18.03
2018,WI,3,False,True,True,1.72
2018,WI,4,False,True,True,-25.6
2018,WI,5,True,True,True,12.27
2018,WI,6,True,True,True,8.93
2018,WI,7,True,True,True,9.78
2018,WI,8,True,True,True,8.75
2018,WY,0,True,True,True,25.9
2020,AL,1,True,True,False,15.72
2020,AL,2,True,True,False,16.88
2020,AL,3,True,True,False,17.32
2020,AL,4,True,True,False,31.9
2020,AL,5,True,True,False,18.02
2020,AL,6,True,True,False,24.82
2020,AL,7,False,True,False,-20.17
2020,AK,0,True,True,False,9.44
2020,AZ,1,False,True,False,2.07
2020,AZ,2,False,True,False,-0.42
2020,AZ,3,False,True,False,-13.6
2020,AZ,4,True,True,False,21.74
2020,AZ,5,True,True,False,13.45
2020,AZ,6,True,True,False,7.9
2020,AZ,7,False,True,False,-23.93
2020,AZ,8,True,True,False,12.81
2020,AZ,9,False,True,False,-5.79
2020,AR,1,True,True,False,18.21
2020,AR,2,True,True,False,7.11
2020,AR,3,True,True,False,18.44
2020,AR,4,True,True,False,17.54
2020,CA,1,True,True,False,11.37
2020,CA,2,False,True,False,-22.7
2020,CA,3,False,True,False,-5.17
2020,CA,4,True,True,False,9.61
2020,CA,5,False,True,False,-22.12
2020,CA,6,False,True,False,-21.85
2020,CA,7,False,True,False,-3.79
2020,CA,8,True,True,False,9.13
2020,CA,9,False,True,False,-8.3
2020,CA,10,False,True,False,-0.33
2020,CA,11,False,True,False,-22.95
2020,CA,12,False,True,False,-38.58
2020,CA,13,False,True,False,-40.93
2020,CA,14,False,True,False,-28.29
2020,CA,15,False,True,False,-21.78
2020,CA,16,False,True,False,-9.71
2020,CA,17,False,True,False,-25.85
2020,CA,18,False,True,False,-25.03
2020,CA,19,False,True,False,-24.81
2020,CA,20,False,True,False,-23.32
2020,CA,21,True,True,False,-6.24
2020,CA,22,True,True,False,7.0
2020,CA,23,True,True,False,13.36
2020,CA,24,False,True,False,-8.22
2020,CA,25,True,True,False,-1.11
2020,CA,26,False,True,False,-8.71
2020,CA,27,False,True,False,-17.17
2020,CA,28,False,True,False,-24.09
2020,CA,29,False,True,False,-30.09
2020,CA,30,False,True,False,-20.11
2020,CA,31,False,True,False,-9.18
2020,CA,32,False,True,False,-18.33
2020,CA,33,False,True,False,-18.17
2020,CA,34,False,True,False,-36.51
2020,CA,35,False,True,False,-19.53
2020,CA,36,False,True,False,-2.51
2020,CA,37,False,True,False,-37.84
2020,CA,38,False,True,False,-18.47
2020,CA,39,True,True,False,-1.63
2020,CA,40,False,True,False,-34.36
2020,CA,41,False,True,False,-13.0
2020,CA,42,True,True,False,7.99
2020,CA,43,False,True,False,-30.41
2020,CA,44,False,True,False,-35.56
2020,CA,45,False,True,False,0.66
2020,CA,46,False,True,False,-17.19
2020,CA,47,False,True,False,-14.21
2020,CA,48,True,True,False,2.14
2020,CA,49,False,True,False,-0.82
2020,CA,50,True,True,False,10.22
2020,CA,51,False,True,False,-23.27
2020,CA,52,False,True,False,-8.53
2020,CA,53,False,True,False,-15.79
2020,CO,1,False,True,False,-22.42
2020,CO,2,False,True,False,-9.78
2020,CO,3,True,True,False,6.95
2020,CO,4,True,True,False,13.26
2020,CO,5,True,True,False,13.93
2020,CO,6,False,True,False,-2.98
2020,CO,7,False,True,False,-5.54
2020,CT,1,False,True,False,-11.22
2020,CT,2,False,True,False,-1.51
2020,CT,3,False,True,False,-8.03
2020,CT,4,False,True,False,-9.05
2020,CT,5,False,True,False,-1.32
2020,DE,0,False,True,False,-5.53
2020,FL,1,True,True,False,21.61
2020,FL,2,True,True,False,19.05
2020,FL,3,True,True,False,9.4
2020,FL,4,True,True,False,16.41
2020,FL,5,False,True,False,-12.03
2020,FL,6,True,True,False,8.69
2020,FL,7,False,True,False,-1.54
2020,FL,8,True,True,False,11.25
2020,FL,9,False,True,False,-5.14
2020,FL,10,False,True,False,-11.92
2020,FL,11,True,True,False,16.24
2020,FL,12,True,True,False,9.52
2020,FL,13,False,True,False,-1.28
2020,FL,14,False,True,False,-7.83
2020,FL,15,True,True,False,5.87
2020,FL,16,True,True,False,6.58
2020,FL,17,True,True,False,13.83
2020,FL,18,True,True,False,5.34
2020,FL,19,True,True,False,12.59
2020,FL,20,False,True,False,-30.57
2020,FL,21,False,True,False,-8.88
2020,FL,22,False,True,False,-6.38
2020,FL,23,False,True,False,-11.65
2020,FL,24,False,True,False,-33.33
2020,FL,25,True,True,False,3.28
2020,FL,26,True,True,False,-6.39
2020,FL,27,True,True,False,-7.1
2020,GA,1,True,True,False,8.94
2020,GA,2,False,True,False,-5.39
2020,GA,3,True,True,False,17.68
2020,GA,4,False,True,False,-25.12
2020,GA,5,False,True,False,-35.47
2020,GA,6,False,True,False,4.92
2020,GA,7,False,True,False,6.59
2020,GA,8,True,True,False,15.47
2020,GA,9,True,True,False,31.21
2020,GA,10,True,True,False,14.49
2020,GA,11,True,True,False,15.65
2020,GA,12,True,True,False,9.02
2020,GA,13,False,True,False,-20.7
2020,GA,14,True,True,False,27.84
2020,HI,1,False,True,False,-16.86
2020,HI,2,False,True,False,-17.5
2020,ID,1,True,True,False,21.67
2020,ID,2,True,True,False,16.3
2020,IL,1,False,True,False,-26.81
2020,IL,2,False,True,False,-29.24
2020,IL,3,False,True,False,-6.53
2020,IL,4,False,True,False,-33.95
2020,IL,5,False,True,False,-21.56
2020,IL,6,False,True,False,-0.39
2020,IL,7,False,True,False,-38.53
2020,IL,8,False,True,False,-9.41
2020,IL,9,False,True,False,-20.54
2020,IL,10,False,True,False,-12.4
2020,IL,11,False,True,False,-10.18
2020,IL,12,True,True,False,6.99
2020,IL,13,True,True,False,3.47
2020,IL,14,False,True,False,4.19
2020,IL,15,True,True,False,23.37
2020,IL,16,True,True,False,9.14
2020,IL,17,False,True,False,-0.53
2020,IL,18,True,True,False,15.27
2020,IN,1,False,True,False,-6.61
2020,IN,2,True,True,False,12.19
2020,IN,3,True,True,False,18.52
2020,IN,4,True,True,False,17.93
2020,IN,5,True,True,False,8.15
2020,IN,6,True,True,False,20.2
2020,IN,7,False,True,False,-11.18
2020,IN,8,True,True,False,16.96
2020,IN,9,True,True,False,14.02
2020,IA,1,True,True,False,1.01
2020,IA,2,True,True,False,1.31
2020,IA,3,False,True,False,2.2
2020,IA,4,True,True,False,13.22
2020,KS,1,True,True,False,24.77
2020,KS,2,True,True,False,10.41
2020,KS,3,False,True,False,2.05
2020,KS,4,True,True,False,15.54
2020,KY,1,True,True,False,24.56
2020,KY,2,True,True,False,20.64
2020,KY,3,False,True,False,-6.23
2020,KY,4,True,True,False,19.22
2020,KY,5,True,True,False,31.92
2020,KY,6,True,True,False,9.15
2020,LA,1,True,True,False,23.46
2020,LA,2,False,True,False,-25.66
2020,LA,3,True,True,False,20.43
2020,LA,4,True,True,False,13.03
2020,LA,5,True,True,False,15.58
2020,LA,6,True,True,False,18.91
2020,ME,1,False,True,False,-7.37
2020,ME,2,False,True,False,4.4
2020,MD,1,True,True,False,14.2
2020,MD,2,False,True,False,-10.48
2020,MD,3,False,True,False,-14.07
2020,MD,4,False,True,False,-28.02
2020,MD,5,False,True,False,-16.18
2020,MD,6,False,True,False,-6.27
2020,MD,7,False,True,False,-26.05
2020,MD,8,False,True,False,-15.21
2020,MA,1,False,True,False,-10.72
2020,MA,2,False,True,False,-8.97
2020,MA,3,False,True,False,-9.79
2020,MA,4,False,True,False,-10.31
2020,MA,5,False,True,False,-19.97
2020,MA,6,False,True,False,-7.15
2020,MA,7,False,True,False,-35.37
2020,MA,8,False,True,False,-11.12
2020,MA,9,False,True,False,-4.5
2020,MI,1,True,True,False,10.82
2020,MI,2,True,True,False,9.95
2020,MI,3,True,True,False,6.04
2020,MI,4,True,True,False,12.22
2020,MI,5,False,True,False,-3.18
2020,MI,6,True,True,False,4.85
2020,MI,7,True,True,False,8.5
2020,MI,8,False,True,False,4.39
2020,MI,9,False,True,False,-3.65
2020,MI,10,True,True,False,15.43
2020,MI,11,False,True,False,3.74
2020,MI,12,False,True,False,-13.27
2020,MI,13,False,True,False,-31.05
2020,MI,14,False,True,False,-29.95
2020,MN,1,True,True,False,7.25
2020,MN,2,False,True,False,1.81
2020,MN,3,False,True,False,-2.63
2020,MN,4,False,True,False,-14.73
2020,MN,5,False,True,False,-27.49
2020,MN,6,True,True,False,13.68
2020,MN,7,True,True,False,14.99
2020,MN,8,True,True,False,6.94
2020,MS,1,True,True,False,17.11
2020,MS,2,False,True,False,-13.66
2020,MS,3,True,True,False,13.33
2020,MS,4,True,True,False,21.73
2020,MO,1,False,True,False,-29.16
2020,MO,2,True,True,False,7.4
2020,MO,3,True,True,False,20.03
2020,MO,4,True,True,False,18.74
2020,MO,5,False,True,False,-7.02
2020,MO,6,True,True,False,16.94
2020,MO,7,True,True,False,24.1
2020,MO,8,True,True,False,26.75
2020,MT,0,True,True,False,11.42
2020,NE,1,True,True,False,11.92
2020,NE,2,True,True,False,3.15
2020,NE,3,True,True,False,28.43
2020,NV,1,False,True,False,-14.45
2020,NV,2,True,True,False,7.41
2020,NV,3,False,True,False,1.62
2020,NV,4,False,True,False,-2.01
2020,NH,1,False,True,False,1.75
2020,NH,2,False,True,False,-0.85
2020,NJ,1,False,True,False,-12.11
2020,NJ,2,True,True,False,2.09
2020,NJ,3,False,True,False,3.15
2020,NJ,4,True,True,False,8.26
2020,NJ,5,False,True,False,2.14
2020,NJ,6,False,True,False,-7.75
2020,NJ,7,False,True,False,1.67
2020,NJ,8,False,True,False,-26.84
2020,NJ,9,False,True,False,-15.41
2020,NJ,10,False,True,False,-35.99
2020,NJ,11,False,True,False,2.4
2020,NJ,12,False,True,False,-15.86
2020,NM,1,False,True,False,-7.88
2020,NM,2,True,True,False,6.46
2020,NM,3,False,True,False,-7.55
2020,NY,1,True,True,False,6.02
2020,NY,2,True,True,False,4.26
2020,NY,3,False,True,False,-1.39
2020,NY,4,False,True,False,-3.94
2020,NY,5,False,True,False,-36.53
2020,NY,6,False,True,False,-16.07
2020,NY,7,False,True,False,-38.06
2020,NY,8,False,True,False,-35.81
2020,NY,9,False,True,False,-34.11
2020,NY,10,False,True,False,-27.83
2020,NY,11,True,True,False,4.56
2020,NY,12,False,True,False,-32.76
2020,NY,13,False,True,False,-43.35
2020,NY,14,False,True,False,-28.83
2020,NY,15,False,True,False,-44.2
2020,NY,16,False,True,False,-24.98
2020,NY,17,False,True,False,-8.38
2020,NY,18,False,True,False,1.59
2020,NY,19,False,True,False,3.24
2020,NY,20,False,True,False,-6.63
2020,NY,21,True,True,False,6.08
2020,NY,22,True,True,False,7.56
2020,NY,23,True,True,False,7.4
2020,NY,24,True,True,False,-2.16
2020,NY,25,False,True,False,-7.63
2020,NY,26,False,True,False,-10.15
2020,NY,27,True,True,False,12.57
2020,NC,1,False,True,False,-17.7
2020,NC,2,False,True,False,7.23
2020,NC,3,True,True,False,12.83
2020,NC,4,False,True,False,-18.36
2020,NC,5,True,True,False,9.91
2020,NC,6,False,True,False,8.59
2020,NC,7,True,True,False,9.89
2020,NC,8,True,True,False,8.38
2020,NC,9,True,True,False,7.5
2020,NC,10,True,True,False,12.98
2020,NC,11,True,True,False,15.34
2020,NC,12,False,True,False,-18.91
2020,NC,13,True,True,False,5.77
2020,ND,0,True,True,False,18.71
2020,OH,1,True,True,False,4.71
2020,OH,2,True,True,False,9.05
2020,OH,3,False,True,False,-19.1
2020,OH,4,True,True,False,16.38
2020,OH,5,True,True,False,12.56
2020,OH,6,True,True,False,19.56
2020,OH,7,True,True,False,14.22
2020,OH,8,True,True,False,18.08
2020,OH,9,False,True,False,-12.07
2020,OH,10,True,True,False,4.43
2020,OH,11,False,True,False,-31.54
2020,OH,12,True,True,False,7.18
2020,OH,13,False,True,False,-4.65
2020,OH,14,True,True,False,6.25
2020,OH,15,True,True,False,8.22
2020,OH,16,True,True,False,8.9
2020,OK,1,True,True,False,16.73
2020,OK,2,True,True,False,25.4
2020,OK,3,True,True,False,28.26
2020,OK,4,True,True,False,20.41
2020,OK,5,True,True,False,9.14
2020,OR,1,False,True,False,-10.2
2020,OR,2,True,True,False,11.53
2020,OR,3,False,True,False,-24.22
2020,OR,4,False,True,False,0.39
2020,OR,5,False,True,False,-0.83
2020,PA,1,True,True,False,0.35
2020,PA,2,False,True,False,-24.1
2020,PA,3,False,True,False,-41.39
2020,PA,4,False,True,False,-7.89
2020,PA,5,False,True,False,-13.09
2020,PA,6,False,True,False,-2.71
2020,PA,7,False,True,False,0.02
2020,PA,8,False,True,False,3.5
2020,PA,9,True,True,False,16.64
2020,PA,10,True,True,False,5.67
2020,PA,11,True,True,False,14.38
2020,PA,12,True,True,False,18.72
2020,PA,13,True,True,False,23.44
2020,PA,14,True,True,False,14.81
2020,PA,15,True,True,False,21.58
2020,PA,16,True,True,False,9.76
2020,PA,17,False,True,False,2.89
2020,PA,18,False,True,False,-12.95
2020,RI,1,False,True,False,-12.97
2020,RI,2,False,True,False,-4.16
2020,SC,1,True,True,False,8.73
2020,SC,2,True,True,False,11.9
2020,SC,3,True,True,False,20.07
2020,SC,4,True,True,False,14.82
2020,SC,5,True,True,False,10.05
2020,SC,6,False,True,False,-19.11
2020,SC,7,True,True,False,9.83
2020,SD,0,True,True,False,15.61
2020,TN,1,True,True,False,29.49
2020,TN,2,True,True,False,19.96
2020,TN,3,True,True,False,18.75
2020,TN,4,True,True,False,21.46
2020,TN,5,False,True,False,-7.64
2020,TN,6,True,True,False,25.41
2020,TN,7,True,True,False,20.87
2020,TN,8,True,True,False,19.34
2020,TN,9,False,True,False,-28.21
2020,TX,1,True,True,False,24.94
2020,TX,2,True,True,False,8.46
2020,TX,3,True,True,False,10.72
2020,TX,4,True,True,False,28.24
2020,TX,5,True,True,False,16.12
2020,TX,6,True,True,False,8.28
2020,TX,7,False,True,False,3.5
2020,TX,8,True,True,False,27.27
2020,TX,9,False,True,False,-29.45
2020,TX,10,True,True,False,7.52
2020,TX,11,True,True,False,31.6
2020,TX,12,True,True,False,17.63
2020,TX,13,True,True,False,33.57
2020,TX,14,True,True,False,11.5
2020,TX,15,False,True,False,-7.16
2020,TX,16,False,True,False,-18.5
2020,TX,17,True,True,False,11.1
2020,TX,18,False,True,False,-27.39
2020,TX,19,True,True,False,26.64
2020,TX,20,False,True,False,-11.62
2020,TX,21,True,True,False,8.07
2020,TX,22,True,True,False,7.62
2020,TX,23,True,True,False,0.3
2020,TX,24,True,True,False,6.64
2020,TX,25,True,True,False,10.0
2020,TX,26,True,True,False,16.46
2020,TX,27,True,True,False,13.3
2020,TX,28,False,True,False,-9.11
2020,TX,29,False,True,False,-20.57
2020,TX,30,False,True,False,-29.65
2020,TX,31,True,True,False,9.12
2020,TX,32,False,True,False,2.56
2020,TX,33,False,True,False,-23.41
2020,TX,34,False,True,False,-9.84
2020,TX,35,False,True,False,-15.63
2020,TX,36,True,True,False,25.36
2020,UT,1,True,True,False,22.84
2020,UT,2,True,True,False,13.07
2020,UT,3,True,True,False,21.57
2020,UT,4,True,True,False,9.59
2020,VT,0,False,True,False,-14.63
2020,VA,1,True,True,False,7.76
2020,VA,2,False,True,False,2.95
2020,VA,3,False,True,False,-15.63
2020,VA,4,False,True,False,-9.96
2020,VA,5,True,True,False,6.52
2020,VA,6,True,True,False,13.62
2020,VA,7,False,True,False,5.26
2020,VA,8,False,True,False,-24.23
2020,VA,9,True,True,False,21.11
2020,VA,10,False,True,False,-2.48
2020,VA,11,False,True,False,-17.64
2020,WA,1,False,True,False,-6.74
2020,WA,2,False,True,False,-10.43
2020,WA,3,True,True,False,4.54
2020,WA,4,True,True,False,13.34
2020,WA,5,True,True,False,7.94
2020,WA,6,False,True,False,-5.68
2020,WA,7,False,True,False,-34.3
2020,WA,8,False,True,False,-0.1
2020,WA,9,False,True,False,-22.44
2020,WA,10,False,True,False,-5.28
2020,WV,1,True,True,False,21.27
2020,WV,2,True,True,False,18.5
2020,WV,3,True,True,False,24.73
2020,WI,1,True,True,False,5.96
2020,WI,2,False,True,False,-18.03
2020,WI,3,False,True,False,1.72
2020,WI,4,False,True,False,-25.6
2020,WI,5,True,True,False,12.27
2020,WI,6,True,True,False,8.93
2020,WI,7,True,True,False,9.78
2020,WI,8,True,True,False,8.75
2020,WY,0,True,True,False,25.9
2024,AL,1,True,False,False,16.47
2024,AL,1,True,False,False,16.47
2024,AL,2,False,False,False,17.32
2024,AL,2,False,False,False,17.32
2024,AL,3,True,False,False,19.36
2024,AL,3,True,False,False,19.36
2024,AL,4,True,False,False,33.24
2024,AL,4,True,False,False,33.24
2024,AL,5,True,False,False,16.67
2024,AL,5,True,False,False,16.67
2024,AL,6,True,False,False,18.39
2024,AL,6,True,False,False,18.39
2024,AL,7,False,False,False,-14.11
2024,AL,7,False,False,False,-14.11
2024,AK,0,True,False,False,8.02
2024,AK,0,True,False,False,8.02
2024,AZ,1,True,False,False,2.01
2024,AZ,1,True,False,False,2.01
2024,AZ,2,True,False,False,6.35
2024,AZ,2,True,False,False,6.35
2024,AZ,3,False,False,False,-24.02
2024,AZ,3,False,False,False,-24.02
2024,AZ,4,False,False,False,-2.27
2024,AZ,4,False,False,False,-2.27
2024,AZ,5,True,False,False,11.11
2024,AZ,5,True,False,False,11.11
2024,AZ,6,True,False,False,2.66
2024,AZ,6,True,False,False,2.66
2024,AZ,7,False,False,False,-14.98
2024,AZ,7,False,False,False,-14.98
2024,AZ,8,True,False,False,9.69
2024,AZ,8,True,False,False,9.69
2024,AZ,9,True,False,False,15.64
2024,AZ,9,True,False,False,15.64
2024,AR,1,True,False,False,22.37
2024,AR,1,True,False,False,22.37
2024,AR,2,True,False,False,9.03
2024,AR,2,True,False,False,9.03
2024,AR,3,True,False,False,14.91
2024,AR,3,True,False,False,14.91
2024,AR,4,True,False,False,19.55
2024,AR,4,True,False,False,19.55
2024,CA,1,True,False,False,12.21
2024,CA,1,True,False,False,12.21
2024,CA,2,False,False,False,-23.19
2024,CA,2,False,False,False,-23.19
2024,CA,3,True,False,False,3.72
2024,CA,3,True,False,False,3.72
2024,CA,4,False,False,False,-16.71
2024,CA,4,False,False,False,-16.71
2024,CA,5,True,False,False,8.73
2024,CA,5,True,False,False,8.73
2024,CA,6,False,False,False,-7.39
2024,CA,6,False,False,False,-7.39
2024,CA,7,False,False,False,-17.4
2024,CA,7,False,False,False,-17.4
2024,CA,8,False,False,False,-26.09
2024,CA,8,False,False,False,-26.09
2024,CA,9,False,False,False,-4.58
2024,CA,9,False,False,False,-4.58
2024,CA,10,False,False,False,-17.91
2024,CA,10,False,False,False,-17.91
2024,CA,11,False,False,False,-36.7
2024,CA,11,False,False,False,-36.7
2024,CA,12,False,False,False,-39.7
2024,CA,12,False,False,False,-39.7
2024,CA,13,False,False,False,-3.85
2024,CA,13,False,False,False,-3.85
2024,CA,14,False,False,False,-21.7
2024,CA,14,False,False,False,-21.7
2024,CA,15,False,False,False,-27.74
2024,CA,15,False,False,False,-27.74
2024,CA,16,False,False,False,-25.63
2024,CA,16,False,False,False,-25.63
2024,CA,17,False,False,False,-23.31
2024,CA,17,False,False,False,-23.31
