MedianEarnings,year,state_po,district,CollegeGrad,NonCollegeGrad
63802.05999999999,2022,IL,10,47.55,52.43999999999999
67558.18,2022,IL,11,44.66,55.33
49518.85999999999,2022,IL,12,24.92,75.08
52122.38,2022,IL,13,32.69,67.3
57723.78999999999,2022,IL,14,32.02,67.97
50959.60999999999,2022,IL,15,25.63,74.37
58753.219999999994,2022,IL,16,32.19,67.81
47587.689999999995,2022,IL,17,24.65,75.36
54035.469999999994,2022,IN,1,27.439999999999998,72.57
49660.10999999999,2022,IN,2,25.33,74.66000000000001
51191.259999999995,2022,IN,3,25.560000000000002,74.44
55457.009999999995,2022,IN,4,30.63,69.38
60171.369999999995,2022,IN,5,40.8,59.21
52645.56999999999,2022,IN,6,28.020000000000003,71.98
48953.85999999999,2022,IN,7,37.42,62.589999999999996
48923.35,2022,IN,8,23.4,76.6
53716.81,2022,IN,9,27.88,72.12
53649.009999999995,2022,IA,1,33.58,66.41000000000001
53032.02999999999,2022,IA,2,29.86,70.13
58726.09999999999,2022,IA,3,37.61,62.39000000000001
52897.56,2022,IA,4,28.0,72.0
48029.52,2022,KS,1,29.66,70.34
49674.799999999996,2022,KS,2,27.44,72.55
68616.98999999999,2022,KS,3,52.42,47.57
49872.549999999996,2022,KS,4,31.759999999999998,68.22999999999999
45710.759999999995,2022,KY,1,21.03,78.96000000000001
48505.24999999999,2022,KY,2,23.689999999999998,76.31
50793.49999999999,2022,KY,3,37.49,62.5
56070.59999999999,2022,KY,4,32.61,67.39
41376.079999999994,2022,KY,5,15.95,84.03999999999999
49644.28999999999,2022,KY,6,36.61,63.400000000000006
56124.84,2022,LA,1,35.04,64.95
45388.71,2022,LA,2,28.240000000000002,71.76
50113.24,2022,LA,3,24.15,75.82999999999998
43969.42999999999,2022,LA,4,21.17,78.81000000000002
42728.689999999995,2022,LA,5,20.86,79.13
57120.369999999995,2022,LA,6,32.769999999999996,67.23
57427.729999999996,2022,ME,1,44.42,55.59
47461.13,2022,ME,2,27.54,72.46000000000001
61196.27999999999,2022,MD,1,35.18,64.81
69737.95,2022,MD,2,46.94,53.06
82720.51999999999,2022,MD,3,54.58,45.419999999999995
57623.219999999994,2022,MD,4,34.25,65.75
83249.35999999999,2022,MD,5,42.14,57.85
70889.42,2022,MD,6,41.61,58.38999999999999
53341.649999999994,2022,MD,7,31.32,68.67
84623.43999999999,2022,MD,8,64.24000000000001,35.76
56059.299999999996,2022,MA,1,32.75,67.23
66213.48,2022,MA,2,44.78,55.22
65012.28999999999,2022,MA,3,38.81,61.190000000000005
76847.90999999999,2022,MA,4,49.849999999999994,50.16
83501.34999999999,2022,MA,5,60.91,39.08
75691.92,2022,MA,6,48.83,51.17
65173.88,2022,MA,7,49.08,50.92
79607.37,2022,MA,8,51.22,48.77
66972.84,2022,MA,9,43.32,56.67
45487.02,2022,MI,1,28.44,71.56
46969.579999999994,2022,MI,2,21.94,78.07
55260.38999999999,2022,MI,3,37.9,62.09
52555.17,2022,MI,4,32.85,67.14
49429.59,2022,MI,5,22.99,77.00999999999999
68292.68,2022,MI,6,53.19,46.79
57442.41999999999,2022,MI,7,36.97,63.03
48936.909999999996,2022,MI,8,25.57,74.44
58436.81999999999,2022,MI,9,29.130000000000003,70.87
56318.06999999999,2022,MI,10,30.32,69.67999999999999
68716.43,2022,MI,11,50.0,50.0
47304.06,2022,MI,12,27.160000000000004,72.85
45940.149999999994,2022,MI,13,21.2,78.80000000000001
56774.59,2022,MN,1,32.52,67.47
70319.9,2022,MN,2,43.79,56.21
71814.89,2022,MN,3,50.620000000000005,49.38
61078.759999999995,2022,MN,4,48.3,51.7
62684.48999999999,2022,MN,5,50.730000000000004,49.269999999999996
66798.81999999999,2022,MN,6,35.24,64.76
52851.229999999996,2022,MN,7,24.91,75.09
53989.13999999999,2022,MN,8,27.660000000000004,72.34
47589.95,2022,MS,1,22.72,77.28
39841.53999999999,2022,MS,2,21.71,78.28999999999999
47120.99999999999,2022,MS,3,29.18,70.82000000000001
45790.99,2022,MS,4,25.299999999999997,74.7
51109.899999999994,2022,MO,1,38.66,61.339999999999996
68246.34999999999,2022,MO,2,49.51,50.49
54367.689999999995,2022,MO,3,34.339999999999996,65.64999999999999
47200.1,2022,MO,4,25.36,74.63000000000001
53844.49999999999,2022,MO,5,34.59,65.42
50978.81999999999,2022,MO,6,25.700000000000003,74.3
45390.969999999994,2022,MO,7,27.0,73.00999999999999
45237.28999999999,2022,MO,8,21.68,78.31
47944.77,2022,MT,1,37.85,62.160000000000004
50443.2,2022,MT,2,31.25,68.75
57902.329999999994,2022,NE,1,36.61,63.39
60136.34,2022,NE,2,42.83,57.16
47688.259999999995,2022,NE,3,24.81,75.19
45990.99999999999,2022,NV,1,24.810000000000002,75.19
54032.079999999994,2022,NV,2,28.21,71.78999999999999
51715.579999999994,2022,NV,3,33.65,66.36
49673.67,2022,NV,4,21.15,78.84
64075.52,2022,NH,1,42.02,57.97
62024.56999999999,2022,NH,2,40.58,59.42
62148.869999999995,2022,NJ,1,35.86,64.14
57344.10999999999,2022,NJ,2,31.4,68.6
71777.59999999999,2022,NJ,3,46.010000000000005,53.99
66447.39,2022,NJ,4,40.76,59.239999999999995
80976.93,2022,NJ,5,53.34,46.650000000000006
66098.21999999999,2022,NJ,6,42.78,57.21
85060.74999999999,2022,NJ,7,56.45,43.55
60043.67999999999,2022,NJ,8,40.629999999999995,59.37
57116.979999999996,2022,NJ,9,33.19,66.81
53985.74999999999,2022,NJ,10,32.24,67.77
83810.96999999999,2022,NJ,11,58.9,41.089999999999996
72006.98999999999,2022,NJ,12,49.55,50.44
52660.259999999995,2022,NM,1,39.11,60.89
44264.35999999999,2022,NM,2,23.259999999999998,76.73
45980.829999999994,2022,NM,3,28.22,71.77000000000001
78592.62999999999,2022,NY,1,47.599999999999994,52.39
65562.59999999999,2022,NY,2,33.26,66.74
83766.9,2022,NY,3,53.53,46.47
71953.87999999999,2022,NY,4,43.79,56.22
53482.899999999994,2022,NY,5,28.64,71.36
53253.509999999995,2022,NY,6,37.69,62.309999999999995
67805.65,2022,NY,7,47.06,52.940000000000005
54609.509999999995,2022,NY,8,34.92,65.08
57772.38,2022,NY,9,38.91,61.080000000000005
91901.76999999999,2022,NY,10,61.03,38.97
60552.17999999999,2022,NY,11,35.34,64.66
121221.87999999999,2022,NY,12,82.34,17.650000000000002
48565.13999999999,2022,NY,13,35.480000000000004,64.50999999999999
49756.159999999996,2022,NY,14,27.150000000000002,72.86
43648.509999999995,2022,NY,15,22.41,77.58
71023.89,2022,NY,16,47.53,52.46
76762.03,2022,NY,17,50.57,49.43
60627.88999999999,2022,NY,18,35.85,64.14
53468.20999999999,2022,NY,19,35.019999999999996,64.98
64287.95999999999,2022,NY,20,42.25,57.74
53043.329999999994,2022,NY,21,27.3,72.7
57676.329999999994,2022,NY,22,35.8,64.2
55191.45999999999,2022,NY,23,30.8,69.19
51925.759999999995,2022,NY,24,26.71,73.29
56267.219999999994,2022,NY,25,40.09,59.910000000000004
53003.77999999999,2022,NY,26,35.55,64.45
45768.38999999999,2022,NC,1,24.74,75.26
67788.7,2022,NC,2,60.05,39.96
47167.329999999994,2022,NC,3,26.15,73.86
55779.06,2022,NC,4,45.28,54.71999999999999
46141.28999999999,2022,NC,5,29.37,70.64
48670.229999999996,2022,NC,6,34.79,65.21000000000001
49034.09,2022,NC,7,32.08,67.91999999999999
52323.52,2022,NC,8,27.06,72.94
47461.13,2022,NC,9,29.450000000000003,70.55
47748.149999999994,2022,NC,10,26.46,73.53
46533.399999999994,2022,NC,11,36.269999999999996,63.74
57964.479999999996,2022,NC,12,42.17,57.81999999999999
59269.63,2022,NC,13,37.68,62.33
61921.73999999999,2022,NC,14,50.86,49.14
56843.52,2022,ND,0,31.830000000000002,68.16999999999999
62377.13,2022,OH,1,46.629999999999995,53.36
49394.56,2022,OH,2,21.119999999999997,78.87
57338.45999999999,2022,OH,3,45.39,54.61
56987.02999999999,2022,OH,4,29.85,70.16
52017.28999999999,2022,OH,5,25.89,74.11
45729.969999999994,2022,OH,6,22.17,77.84
60440.31,2022,OH,7,38.81,61.190000000000005
55330.45,2022,OH,8,30.669999999999998,69.33
51138.149999999994,2022,OH,9,27.53,72.47
52358.549999999996,2022,OH,10,33.22,66.78
48596.78,2022,OH,11,34.17,65.84
54252.42999999999,2022,OH,12,27.330000000000002,72.67
51909.939999999995,2022,OH,13,34.76,65.25
52934.85,2022,OH,14,29.78,70.22
57107.939999999995,2022,OH,15,33.36,66.65
50642.079999999994,2022,OK,1,33.54,66.46
44466.63,2022,OK,2,20.21,79.8
45307.35,2022,OK,3,22.41,77.59
48037.42999999999,2022,OK,4,27.68,72.32
53346.17,2022,OK,5,38.379999999999995,61.63
66109.51999999999,2022,OR,1,45.91,54.089999999999996
46337.909999999996,2022,OR,2,23.549999999999997,76.44999999999999
57342.979999999996,2022,OR,3,40.84,59.160000000000004
47321.009999999995,2022,OR,4,33.59,66.41000000000001
59453.81999999999,2022,OR,5,38.68,61.339999999999996
54225.31,2022,OR,6,35.07,64.91999999999999
73104.21999999999,2022,PA,1,43.989999999999995,55.99999999999999
47638.53999999999,2022,PA,2,29.730000000000004,70.28
58702.369999999995,2022,PA,3,44.09,55.919999999999995
73262.42,2022,PA,4,49.269999999999996,50.73
60956.719999999994,2022,PA,5,41.739999999999995,58.24999999999999
69146.95999999999,2022,PA,6,47.900000000000006,52.1
55441.189999999995,2022,PA,7,31.5,68.5
49355.009999999995,2022,PA,8,28.0,71.99000000000001
51430.81999999999,2022,PA,9,23.740000000000002,76.25999999999999
58503.49,2022,PA,10,35.45,64.55999999999999
58005.159999999996,2022,PA,11,30.79,69.2
58478.63,2022,PA,12,41.79,58.2
51103.119999999995,2022,PA,13,21.61,78.4
52803.77,2022,PA,14,27.23,72.78
47669.049999999996,2022,PA,15,24.54,75.47
50372.009999999995,2022,PA,16,30.57,69.41999999999999
61572.56999999999,2022,PA,17,43.7,56.3
59122.729999999996,2022,RI,1,39.01,60.99
62299.159999999996,2022,RI,2,40.26,59.74
58311.38999999999,2022,SC,1,43.269999999999996,56.74
53375.549999999996,2022,SC,2,37.04,62.949999999999996
47517.63,2022,SC,3,26.34,73.67
51386.74999999999,2022,SC,4,36.739999999999995,63.25000000000001
49249.92,2022,SC,5,30.46,69.53
44155.88,2022,SC,6,29.18,70.82
42688.009999999995,2022,SC,7,25.12,74.87
51869.259999999995,2022,SD,0,31.590000000000003,68.41999999999999
43908.409999999996,2022,TN,1,23.98,76.02000000000001
50244.31999999999,2022,TN,2,33.44,66.56
50459.02,2022,TN,3,29.380000000000003,70.62
48564.009999999995,2022,TN,4,25.279999999999998,74.73
60769.13999999999,2022,TN,5,48.480000000000004,51.52
51873.77999999999,2022,TN,6,28.4,71.60000000000001
54807.259999999995,2022,TN,7,33.61,66.39
50883.899999999994,2022,TN,8,28.53,71.48
46478.03,2022,TN,9,28.71,71.3
46169.53999999999,2022,TX,1,22.12,77.89000000000001
63955.73999999999,2022,TX,2,40.84,59.160000000000004
74868.15,2022,TX,3,51.03,48.97
64363.66999999999,2022,TX,4,44.980000000000004,55.02
51461.329999999994,2022,TX,5,24.43,75.57999999999998
52667.03999999999,2022,TX,6,27.009999999999998,73.0
55454.74999999999,2022,TX,7,47.86,52.14
59187.13999999999,2022,TX,8,33.67,66.33
47566.219999999994,2022,TX,9,30.520000000000003,69.49
60664.049999999996,2022,TX,10,41.7,58.29
49349.35999999999,2022,TX,11,24.17,75.83999999999999
59739.70999999999,2022,TX,12,34.67,65.33
49868.03,2022,TX,13,25.26,74.75
57390.439999999995,2022,TX,14,26.520000000000003,73.48
42265.39,2022,TX,15,23.73,76.27
42376.13,2022,TX,16,26.71,73.28
50733.60999999999,2022,TX,17,26.740000000000002,73.25999999999999
48786.619999999995,2022,TX,18,28.21,71.79
47977.53999999999,2022,TX,19,25.79,74.21000000000001
43645.119999999995,2022,TX,20,25.380000000000003,74.62
61303.63,2022,TX,21,48.43,51.56999999999999
67864.40999999999,2022,TX,22,46.67,53.33
52452.34,2022,TX,23,31.229999999999997,68.77
77640.04,2022,TX,24,54.91,45.080000000000005
52359.67999999999,2022,TX,25,30.259999999999998,69.74000000000001
71125.59,2022,TX,26,48.09,51.92
47332.31,2022,TX,27,20.700000000000003,79.3
43820.27,2022,TX,28,21.51,78.49
41574.96,2022,TX,29,13.12,86.88
52861.399999999994,2022,TX,30,30.34,69.65
61149.95,2022,TX,31,40.06,59.93
52992.479999999996,2022,TX,32,41.11,58.89000000000001
43543.42,2022,TX,33,22.130000000000003,77.88
35640.2,2022,TX,34,19.060000000000002,80.95
52105.42999999999,2022,TX,35,35.0,64.99000000000001
54473.909999999996,2022,TX,36,24.06,75.94000000000001
71060.04999999999,2022,TX,37,61.98,38.019999999999996
69131.14,2022,TX,38,51.25,48.73
58802.939999999995,2022,UT,1,40.010000000000005,59.99
54169.939999999995,2022,UT,2,33.64,66.36
57826.619999999995,2022,UT,3,44.09,55.9
59425.56999999999,2022,UT,4,34.71,65.28999999999999
57133.92999999999,2022,VT,0,44.230000000000004,55.77
67823.73,2022,VA,1,48.13,51.870000000000005
60012.03999999999,2022,VA,2,37.92,62.06999999999999
51036.45,2022,VA,3,29.0,71.00999999999999
53059.149999999994,2022,VA,4,33.32,66.68
51961.92,2022,VA,5,33.519999999999996,66.46999999999998
50843.219999999994,2022,VA,6,28.95,71.06
65622.48999999999,2022,VA,7,37.9,62.089999999999996
93063.40999999999,2022,VA,8,67.42,32.57
48475.869999999995,2022,VA,9,24.119999999999997,75.88
91431.68999999999,2022,VA,10,55.74,44.269999999999996
96652.29,2022,VA,11,68.1,31.9
87534.31999999999,2022,WA,1,53.07,46.93000000000001
60961.23999999999,2022,WA,2,36.61,63.400000000000006
60653.88,2022,WA,3,28.6,71.39
50940.399999999994,2022,WA,4,23.490000000000002,76.5
52735.969999999994,2022,WA,5,33.53,66.46
63585.09999999999,2022,WA,6,35.379999999999995,64.61
91644.12999999999,2022,WA,7,65.85,34.15
79275.15,2022,WA,8,42.1,57.91
67977.40999999999,2022,WA,9,41.69,58.31999999999999
61503.63999999999,2022,WA,10,30.78,69.22999999999999
47263.38,2022,WV,1,22.490000000000002,77.49
49871.42,2022,WV,2,27.08,72.91999999999999
57418.689999999995,2022,WI,1,30.49,69.51
62397.469999999994,2022,WI,2,48.61,51.39
51691.85,2022,WI,3,28.169999999999998,71.84
50568.63,2022,WI,4,33.75,66.25
66321.95999999999,2022,WI,5,40.7,59.290000000000006
55264.909999999996,2022,WI,6,27.96,72.04
51892.99,2022,WI,7,26.27,73.74000000000001
55147.38999999999,2022,WI,8,30.21,69.8
54462.60999999999,2022,WY,0,29.55,70.45
45852.420000000006,2024,AL,1,27.72,72.28
45010.78,2024,AL,2,25.7,74.28999999999999
48269.22,2024,AL,3,25.79,74.21
44203.060000000005,2024,AL,4,20.5,79.50999999999999
54706.600000000006,2024,AL,5,38.2,61.8
54938.740000000005,2024,AL,6,39.230000000000004,60.769999999999996
42564.3,2024,AL,7,24.310000000000002,75.68
56289.18,2024,AK,0,32.23,67.75999999999999
65310.840000000004,2024,AZ,1,52.42,47.58
48496.060000000005,2024,AZ,2,26.45,73.55000000000001
45447.5,2024,AZ,3,20.61,79.39000000000001
55766.600000000006,2024,AZ,4,40.14,59.87
66489.56,2024,AZ,5,40.96,59.04
53871.32,2024,AZ,6,38.89,61.11
43756.8,2024,AZ,7,22.29,77.71
55176.18,2024,AZ,8,32.96,67.05
50315.020000000004,2024,AZ,9,24.03,75.97
42543.1,2024,AR,1,18.76,81.25
50167.68,2024,AR,2,32.87,67.13
49668.420000000006,2024,AR,3,32.83,67.17
40720.96,2024,AR,4,20.12,79.88
50075.46,2024,CA,1,23.200000000000003,76.8
59066.380000000005,2024,CA,2,43.72,56.28
70209.1,2024,CA,3,43.0,57.00000000000001
60481.48,2024,CA,4,35.49,64.52
58372.08,2024,CA,5,31.33,68.66
54714.020000000004,2024,CA,6,31.47,68.52
58687.96000000001,2024,CA,7,36.57,63.44
58999.600000000006,2024,CA,8,30.59,69.41
53867.08,2024,CA,9,23.51,76.49
92287.84000000001,2024,CA,10,57.0,43.0
104335.8,2024,CA,11,64.05,35.96
69674.86,2024,CA,12,52.97,47.03
44286.8,2024,CA,13,14.49,85.50999999999999
79597.52,2024,CA,14,47.81999999999999,52.169999999999995
78402.90000000001,2024,CA,15,50.129999999999995,49.88
101378.40000000001,2024,CA,16,64.75,35.25
108610.78,2024,CA,17,64.49000000000001,35.5
52277.08,2024,CA,18,23.79,76.21
70495.3,2024,CA,19,48.040000000000006,51.95
58662.520000000004,2024,CA,20,28.68,71.32
41570.020000000004,2024,CA,21,16.59,83.4
37203.880000000005,2024,CA,22,9.83,90.17
49866.64,2024,CA,23,22.08,77.92
54615.44,2024,CA,24,40.16,59.839999999999996
42678.78,2024,CA,25,18.07,81.93
60165.600000000006,2024,CA,26,39.18,60.82
60445.44,2024,CA,27,30.54,69.45
63958.280000000006,2024,CA,28,49.18,50.82
43128.22,2024,CA,29,24.53,75.47
64356.840000000004,2024,CA,30,51.760000000000005,48.23
44827.4,2024,CA,31,25.14,74.88
66069.8,2024,CA,32,53.519999999999996,46.47
47861.12,2024,CA,33,21.549999999999997,78.45
43340.22,2024,CA,34,30.35,69.64999999999999
48340.240000000005,2024,CA,35,24.19,75.82000000000001
96839.48000000001,2024,CA,36,67.72999999999999,32.27
43469.54,2024,CA,37,30.6,69.41
53192.920000000006,2024,CA,38,30.22,69.78999999999999
47283.420000000006,2024,CA,39,21.03,78.97
76165.24,2024,CA,40,51.46,48.54
57723.36,2024,CA,41,31.92,68.07
49344.060000000005,2024,CA,42,26.39,73.62
44581.48,2024,CA,43,22.91,77.09
45554.560000000005,2024,CA,44,23.37,76.64
54655.72,2024,CA,45,40.269999999999996,59.730000000000004
44049.36,2024,CA,46,22.17,77.82000000000001
79527.56,2024,CA,47,59.77,40.23
65642.62000000001,2024,CA,48,36.06,63.93000000000001
65996.66,2024,CA,49,49.379999999999995,50.620000000000005
79131.12000000001,2024,CA,50,59.92,40.08
66317.84,2024,CA,51,46.99,53.00000000000001
51169.380000000005,2024,CA,52,26.380000000000003,73.61
69233.90000000001,2024,CO,1,57.85,42.15
65160.32,2024,CO,2,61.07,38.92
49950.380000000005,2024,CO,3,33.63,66.37
69244.5,2024,CO,4,47.5,52.5
58194.0,2024,CO,5,44.510000000000005,55.480000000000004
62373.58,2024,CO,6,45.14,54.86
65500.58,2024,CO,7,50.26,49.74
59019.740000000005,2024,CO,8,30.689999999999998,69.31
60877.920000000006,2024,CT,1,39.739999999999995,60.26
64918.64000000001,2024,CT,2,40.39,59.60999999999999
61735.46000000001,2024,CT,3,40.769999999999996,59.23
73110.32,2024,CT,4,55.17,44.84
59117.26,2024,CT,5,38.769999999999996,61.230000000000004
54154.340000000004,2024,DE,0,36.47,63.55
51081.4,2024,FL,1,33.34,66.66
48631.740000000005,2024,FL,2,32.11,67.89999999999999
46267.94,2024,FL,3,29.61,70.39999999999999
48801.340000000004,2024,FL,4,29.049999999999997,70.96
58876.64,2024,FL,5,45.84,54.15
44583.600000000006,2024,FL,6,27.060000000000002,72.94
51850.96,2024,FL,7,37.21,62.78
47277.060000000005,2024,FL,8,33.08,66.92
44656.740000000005,2024,FL,9,34.88,65.13
48065.700000000004,2024,FL,10,37.03,62.989999999999995
53873.44,2024,FL,11,39.150000000000006,60.85
47845.22,2024,FL,12,24.439999999999998,75.57
49229.58,2024,FL,13,35.35,64.65
53994.280000000006,2024,FL,14,41.66,58.33
49275.16,2024,FL,15,34.33,65.68
53751.54,2024,FL,16,37.519999999999996,62.48
48165.340000000004,2024,FL,17,33.98,66.03
44161.72,2024,FL,18,23.27,76.72000000000001
49270.920000000006,2024,FL,19,37.79,62.21000000000001
41950.560000000005,2024,FL,20,25.86,74.13000000000001
51590.200000000004,2024,FL,21,36.05,63.940000000000005
50317.14,2024,FL,22,40.650000000000006,59.35000000000001
55423.16,2024,FL,23,44.19,55.8
44228.5,2024,FL,24,34.620000000000005,65.38
51835.060000000005,2024,FL,25,42.34,57.64999999999999
43118.68,2024,FL,26,31.89,68.12
52714.86,2024,FL,27,45.15,54.849999999999994
47186.96,2024,FL,28,31.04,68.96000000000001
48050.86,2024,GA,1,30.25,69.75
41623.020000000004,2024,GA,2,21.08,78.91999999999999
53454.740000000005,2024,GA,3,30.439999999999998,69.55000000000001
53933.86,2024,GA,4,43.87,56.12
67948.12000000001,2024,GA,5,55.5,44.5
75667.04000000001,2024,GA,6,58.48,41.53
49050.44,2024,GA,7,40.2,59.8
46037.920000000006,2024,GA,8,24.18,75.83
50524.9,2024,GA,9,30.979999999999997,69.02000000000001
48987.9,2024,GA,10,30.770000000000003,69.22
60132.740000000005,2024,GA,11,45.07,54.940000000000005
43974.100000000006,2024,GA,12,24.97,75.03
48403.840000000004,2024,GA,13,34.23,65.77
48085.840000000004,2024,GA,14,24.25,75.75
56770.420000000006,2024,HI,1,40.53,59.470000000000006
53120.840000000004,2024,HI,2,33.32,66.67999999999999
49832.72,2024,ID,1,30.619999999999997,69.37
49883.600000000006,2024,ID,2,33.83,66.17
53885.100000000006,2024,IL,1,30.93,69.07000000000001
48673.08,2024,IL,2,25.53,74.47999999999999
54796.700000000004,2024,IL,3,37.53,62.48
49322.86,2024,IL,4,25.630000000000003,74.36000000000001
84466.1,2024,IL,5,67.07,32.94
65391.4,2024,IL,6,45.010000000000005,54.98
65093.54,2024,IL,7,49.21,50.779999999999994
60114.72,2024,IL,8,41.03,58.97
62968.240000000005,2024,IL,9,57.489999999999995,42.510000000000005
64400.3,2024,IL,10,46.86,53.15
65840.84,2024,IL,11,46.239999999999995,53.75
48911.58,2024,IL,12,23.79,76.21
49290.0,2024,IL,13,33.379999999999995,66.62
56580.68,2024,IL,14,33.519999999999996,66.48
53248.04,2024,IL,15,25.98,74.02
55390.3,2024,IL,16,31.9,68.09
44598.44,2024,IL,17,24.55,75.45000000000002
53087.98,2024,IN,1,26.159999999999997,73.83999999999999
47196.5,2024,IN,2,25.16,74.85
48056.16,2024,IN,3,26.65,73.35
54155.4,2024,IN,4,32.0,68.00999999999999
57865.4,2024,IN,5,42.4,57.61
53721.86,2024,IN,6,28.96,71.04
49781.840000000004,2024,IN,7,38.07,61.919999999999995
48005.28,2024,IN,8,23.73,76.27000000000001
52232.560000000005,2024,IN,9,28.720000000000002,71.27999999999999
52528.3,2024,IA,1,32.54,67.45
50584.26,2024,IA,2,29.61,70.39
55238.72,2024,IA,3,36.96,63.040000000000006
49907.98,2024,IA,4,26.86,73.14
46536.12,2024,KS,1,31.03,68.97
46502.200000000004,2024,KS,2,28.270000000000003,71.72999999999999
64585.8,2024,KS,3,51.93000000000001,48.07999999999999
48711.240000000005,2024,KS,4,31.04,68.95
44211.54,2024,KY,1,20.979999999999997,79.02000000000001
46395.14,2024,KY,2,23.14,76.87
51006.14,2024,KY,3,35.99,64.00999999999999
54791.4,2024,KY,4,31.66,68.34
42910.920000000006,2024,KY,5,17.060000000000002,82.94
49993.840000000004,2024,KY,6,38.61,61.39
54131.020000000004,2024,LA,1,34.64,65.37
43553.28,2024,LA,2,28.96,71.04
46015.66,2024,LA,3,24.36,75.63000000000001
43246.94,2024,LA,4,20.8,79.21000000000001
43017.98,2024,LA,5,20.68,79.31
54110.880000000005,2024,LA,6,32.16,67.84
55663.780000000006,2024,ME,1,45.64,54.36
46820.200000000004,2024,ME,2,28.15,71.85000000000001
61449.26,2024,MD,1,35.39,64.61
65135.94,2024,MD,2,46.56999999999999,53.43
79974.88,2024,MD,3,52.82,47.190000000000005
54265.64,2024,MD,4,34.19,65.8
76263.82,2024,MD,5,41.68,58.31999999999999
65725.3,2024,MD,6,41.07,58.93
53848.0,2024,MD,7,32.9,67.10000000000001
81242.64,2024,MD,8,64.56,35.449999999999996
54778.68,2024,MA,1,31.61,68.38
65181.520000000004,2024,MA,2,47.8,52.2
63537.46000000001,2024,MA,3,41.29,58.7
74946.24,2024,MA,4,51.21,48.79
81491.74,2024,MA,5,61.809999999999995,38.19
73486.62000000001,2024,MA,6,49.12,50.88
64597.46000000001,2024,MA,7,51.03,48.98
79597.52,2024,MA,8,52.86,47.15
65389.280000000006,2024,MA,9,43.129999999999995,56.86
44785.0,2024,MI,1,29.269999999999996,70.73
46372.880000000005,2024,MI,2,23.15,76.86
53356.16,2024,MI,3,39.769999999999996,60.24
51792.66,2024,MI,4,34.73,65.28
48843.740000000005,2024,MI,5,24.41,75.59
65400.94,2024,MI,6,52.28,47.709999999999994
56340.060000000005,2024,MI,7,37.620000000000005,62.370000000000005
46371.82,2024,MI,8,23.95,76.05000000000001
54546.54,2024,MI,9,29.34,70.64999999999999
53532.12,2024,MI,10,30.13,69.88
65130.64000000001,2024,MI,11,50.32,49.68000000000001
45020.32,2024,MI,12,27.439999999999998,72.56
43348.700000000004,2024,MI,13,22.549999999999997,77.46000000000001
54019.72,2024,MN,1,32.14,67.86
66190.64,2024,MN,2,42.63,57.38
70216.52,2024,MN,3,51.42,48.580000000000005
61604.020000000004,2024,MN,4,49.7,50.31
63685.86,2024,MN,5,53.75,46.25
64994.96000000001,2024,MN,6,36.96,63.04
50225.98,2024,MN,7,25.700000000000003,74.31
53451.560000000005,2024,MN,8,28.41,71.6
46220.240000000005,2024,MS,1,25.68,74.32
38049.76,2024,MS,2,21.29,78.72000000000001
44603.740000000005,2024,MS,3,28.79,71.22
43945.48,2024,MS,4,26.18,73.83
51191.64,2024,MO,1,41.06,58.95
64372.740000000005,2024,MO,2,50.25,49.739999999999995
54230.66,2024,MO,3,35.44,64.56
45621.340000000004,2024,MO,4,25.75,74.25
53192.920000000006,2024,MO,5,36.47,63.53
51829.76,2024,MO,6,27.61,72.39
43938.060000000005,2024,MO,7,27.02,72.97
43679.420000000006,2024,MO,8,22.1,77.89999999999999
49846.5,2024,MT,1,38.54,61.45
48496.060000000005,2024,MT,2,30.53,69.47
54068.48,2024,NE,1,36.06,63.940000000000005
57175.340000000004,2024,NE,2,44.41,55.59
47938.5,2024,NE,3,25.560000000000002,74.42999999999999
45023.5,2024,NV,1,26.77,73.23
53846.94,2024,NV,2,30.090000000000003,69.89
53736.700000000004,2024,NV,3,35.11,64.9
47519.8,2024,NV,4,22.57,77.43
63560.780000000006,2024,NH,1,40.699999999999996,59.3
61771.5,2024,NH,2,40.8,59.2
58929.64,2024,NJ,1,35.47,64.53
54015.48,2024,NJ,2,32.41,67.59
69384.42,2024,NJ,3,45.94,54.06999999999999
64703.46000000001,2024,NJ,4,39.83,60.160000000000004
76022.14,2024,NJ,5,55.72,44.290000000000006
63795.04,2024,NJ,6,43.53,56.470000000000006
81781.12000000001,2024,NJ,7,54.849999999999994,45.129999999999995
55478.280000000006,2024,NJ,8,42.53,57.46
53916.9,2024,NJ,9,34.18,65.82000000000001
54329.240000000005,2024,NJ,10,33.71,66.28999999999999
85671.32,2024,NJ,11,58.89,41.11
65534.5,2024,NJ,12,47.33,52.660000000000004
49839.08,2024,NM,1,40.239999999999995,59.760000000000005
42602.46,2024,NM,2,25.43,74.55
43311.6,2024,NM,3,28.56,71.44
73178.16,2024,NY,1,48.32,51.690000000000005
62740.340000000004,2024,NY,2,32.77,67.22
77059.88,2024,NY,3,51.17,48.82
73832.18000000001,2024,NY,4,45.06,54.949999999999996
51213.9,2024,NY,5,29.25,70.75
52005.72,2024,NY,6,38.33,61.67
67287.74,2024,NY,7,49.4,50.61
53082.68,2024,NY,8,34.53,65.49
53362.520000000004,2024,NY,9,40.43,59.57
92206.22,2024,NY,10,62.22,37.779999999999994
58954.020000000004,2024,NY,11,35.93,64.06
118839.78,2024,NY,12,81.13,18.86
46263.700000000004,2024,NY,13,36.93,63.06999999999999
